id	category	title	words1	words2	words3
108	detailed	ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration 	105	32	72
108	justifictation	ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration 	9	12	35
108	repro	ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration 	24	60	31
108	strenghts	ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration 	41	30	155
108	total		296	316	367
108	weakness	ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration 	92	120	27
109	contribution	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning 	27	21	33
109	detailed	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning 	42	90	28
109	justifictation	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning 	35	15	38
109	repro	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning 	5	7	18
109	strenghts	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning 	142	16	43
109	total		320	159	227
109	weakness	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning 	69	10	67
110	contribution	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification 	30	44	43
110	detailed	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification 	210	105	24
110	justifictation	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification 	13	10	19
110	repro	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification 	12	12	20
110	strenghts	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification 	43	19	35
110	total		475	200	157
110	weakness	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification 	167	10	16
111	contribution	Contrastive learning for echocardiographic view integration 	38	28	49
111	detailed	Contrastive learning for echocardiographic view integration 	63	3	125
111	justifictation	Contrastive learning for echocardiographic view integration 	22	19	32
111	repro	Contrastive learning for echocardiographic view integration 	7	5	17
111	strenghts	Contrastive learning for echocardiographic view integration 	58	46	90
111	total		241	190	401
111	weakness	Contrastive learning for echocardiographic view integration 	53	89	88
112	contribution	Contrastive Masked Transformers for Forecasting Renal Transplant Function 	113	63	41
112	detailed	Contrastive Masked Transformers for Forecasting Renal Transplant Function 	28	75	45
112	justifictation	Contrastive Masked Transformers for Forecasting Renal Transplant Function 	27	14	11
112	repro	Contrastive Masked Transformers for Forecasting Renal Transplant Function 	14	19	4
112	strenghts	Contrastive Masked Transformers for Forecasting Renal Transplant Function 	142	65	14
112	total		328	380	122
112	weakness	Contrastive Masked Transformers for Forecasting Renal Transplant Function 	4	144	7
113	contribution	Contrastive Re-localization and History Distillation in Federated CMR Segmentation 	87	64	16
113	detailed	Contrastive Re-localization and History Distillation in Federated CMR Segmentation 	347	139	246
113	justifictation	Contrastive Re-localization and History Distillation in Federated CMR Segmentation 	39	70	26
113	repro	Contrastive Re-localization and History Distillation in Federated CMR Segmentation 	25	93	23
113	strenghts	Contrastive Re-localization and History Distillation in Federated CMR Segmentation 	35	137	11
113	total		558	681	344
113	weakness	Contrastive Re-localization and History Distillation in Federated CMR Segmentation 	25	178	22
114	contribution	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection 	17	58	61
114	detailed	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection 	105	5	64
114	justifictation	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection 	18	51	51
114	repro	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection 	9	21	36
114	strenghts	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection 	27	33	37
114	total		178	281	427
114	weakness	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection 	2	113	178
115	contribution	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography 	59	32	79
115	detailed	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography 	110	189	19
115	justifictation	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography 	36	44	60
115	repro	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography 	64	36	8
115	strenghts	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography 	18	59	24
115	total		365	424	209
115	weakness	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography 	78	64	19
116	contribution	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability 	40	69	55
116	detailed	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability 	78	67	223
116	justifictation	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability 	21	13	2
116	repro	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability 	20	7	3
116	strenghts	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability 	45	29	111
116	total		378	220	396
116	weakness	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability 	174	35	2
117	contribution	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation 	33	52	135
117	detailed	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation 	56	110	189
117	justifictation	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation 	32	44	65
117	repro	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation 	9	11	34
117	strenghts	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation 	119	41	41
117	total		297	431	655
117	weakness	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation 	48	173	191
118	contribution	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention 	37	91	44
118	detailed	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention 	48	179	118
118	justifictation	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention 	22	34	58
118	repro	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention 	18	16	10
118	strenghts	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention 	89	44	21
118	total		223	399	377
118	weakness	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention 	9	35	126
119	contribution	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images 	40	69	25
119	detailed	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images 	27	83	97
119	justifictation	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images 	25	45	3
119	repro	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images 	23	49	1
119	strenghts	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images 	26	97	6
119	total		225	449	136
119	weakness	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images 	84	106	4
120	contribution	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation 	122	66	36
120	detailed	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation 	193	105	74
120	justifictation	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation 	46	49	17
120	repro	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation 	16	15	6
120	strenghts	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation 	170	51	58
120	total		750	411	209
120	weakness	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation 	203	125	18
121	contribution	D'ARTAGNAN: Counterfactual Video Generation 	29	23	41
121	detailed	D'ARTAGNAN: Counterfactual Video Generation 	4	161	172
121	justifictation	D'ARTAGNAN: Counterfactual Video Generation 	19	7	43
121	repro	D'ARTAGNAN: Counterfactual Video Generation 	25	19	32
121	strenghts	D'ARTAGNAN: Counterfactual Video Generation 	13	80	11
121	total		126	451	327
121	weakness	D'ARTAGNAN: Counterfactual Video Generation 	36	161	28
122	contribution	Data-Driven Deep Supervision for Skin Lesion Classification 	104	30	39
122	detailed	Data-Driven Deep Supervision for Skin Lesion Classification 	247	160	13
122	justifictation	Data-Driven Deep Supervision for Skin Lesion Classification 	32	58	20
122	repro	Data-Driven Deep Supervision for Skin Lesion Classification 	39	1	5
122	strenghts	Data-Driven Deep Supervision for Skin Lesion Classification 	25	28	21
122	total		509	430	110
122	weakness	Data-Driven Deep Supervision for Skin Lesion Classification 	62	153	12
123	contribution	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping 	51	98	49
123	detailed	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping 	127	203	139
123	justifictation	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping 	39	59	45
123	repro	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping 	69	28	33
123	strenghts	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping 	14	65	77
123	total		325	470	415
123	weakness	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping 	25	17	72
124	contribution	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction 	41	68	44
124	detailed	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction 	142	62	13
124	justifictation	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction 	6	47	17
124	repro	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction 	40	24	11
124	strenghts	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction 	15	48	44
124	total		533	550	172
124	weakness	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction 	289	301	43
125	contribution	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network 	43	52	34
125	detailed	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network 	225	244	205
125	justifictation	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network 	43	25	27
125	repro	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network 	6	17	5
125	strenghts	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network 	37	36	41
125	total		392	426	347
125	weakness	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network 	38	52	35
126	contribution	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation 	76	102	0
126	detailed	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation 	166	291	0
126	justifictation	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation 	29	24	0
126	repro	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation 	80	10	0
126	strenghts	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation 	47	29	0
126	total		510	478	0
126	weakness	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation 	112	22	0
127	contribution	Deep filter bank regression for super-resolution of anisotropic MR brain images 	66	125	38
127	detailed	Deep filter bank regression for super-resolution of anisotropic MR brain images 	121	180	25
127	justifictation	Deep filter bank regression for super-resolution of anisotropic MR brain images 	38	13	16
127	repro	Deep filter bank regression for super-resolution of anisotropic MR brain images 	12	24	5
127	strenghts	Deep filter bank regression for super-resolution of anisotropic MR brain images 	53	70	21
127	total		297	609	176
127	weakness	Deep filter bank regression for super-resolution of anisotropic MR brain images 	7	197	71
128	contribution	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning 	97	44	22
128	detailed	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning 	43	253	189
128	justifictation	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning 	27	16	27
128	repro	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning 	14	16	7
128	strenghts	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning 	30	15	61
128	total		325	378	379
128	weakness	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning 	114	34	73
129	contribution	Deep is a Luxury We Don't Have 	17	50	48
129	detailed	Deep is a Luxury We Don't Have 	20	135	282
129	justifictation	Deep is a Luxury We Don't Have 	20	61	36
129	repro	Deep is a Luxury We Don't Have 	15	22	21
129	strenghts	Deep is a Luxury We Don't Have 	27	50	19
129	total		121	349	445
129	weakness	Deep is a Luxury We Don't Have 	22	31	39
130	contribution	Deep Laparoscopic Stereo Matching with Transformers 	74	92	36
130	detailed	Deep Laparoscopic Stereo Matching with Transformers 	130	312	25
130	justifictation	Deep Laparoscopic Stereo Matching with Transformers 	69	13	21
130	repro	Deep Laparoscopic Stereo Matching with Transformers 	64	12	3
130	strenghts	Deep Laparoscopic Stereo Matching with Transformers 	74	27	13
130	total		425	776	122
130	weakness	Deep Laparoscopic Stereo Matching with Transformers 	14	320	24
131	contribution	Deep Learning based Modality-Independent Intracranial Aneurysm Detection 	10	46	49
131	detailed	Deep Learning based Modality-Independent Intracranial Aneurysm Detection 	85	56	21
131	justifictation	Deep Learning based Modality-Independent Intracranial Aneurysm Detection 	10	39	58
131	repro	Deep Learning based Modality-Independent Intracranial Aneurysm Detection 	8	10	25
131	strenghts	Deep Learning based Modality-Independent Intracranial Aneurysm Detection 	12	41	64
131	total		155	414	273
131	weakness	Deep Learning based Modality-Independent Intracranial Aneurysm Detection 	30	222	56
132	contribution	Deep Learning-based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement 	41	75	81
132	detailed	Deep Learning-based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement 	254	71	98
132	justifictation	Deep Learning-based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement 	18	49	37
132	repro	Deep Learning-based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement 	34	12	85
132	strenghts	Deep Learning-based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement 	105	59	147
132	total		512	326	554
132	weakness	Deep Learning-based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement 	60	60	106
133	contribution	Deep learning-based Head and Neck Radiotherapy Planning Dose Prediction via Beam-wise Dose Decomposition 	117	30	40
133	detailed	Deep learning-based Head and Neck Radiotherapy Planning Dose Prediction via Beam-wise Dose Decomposition 	113	8	157
133	justifictation	Deep learning-based Head and Neck Radiotherapy Planning Dose Prediction via Beam-wise Dose Decomposition 	74	130	39
133	repro	Deep learning-based Head and Neck Radiotherapy Planning Dose Prediction via Beam-wise Dose Decomposition 	91	9	34
133	strenghts	Deep learning-based Head and Neck Radiotherapy Planning Dose Prediction via Beam-wise Dose Decomposition 	88	43	23
133	total		813	281	331
133	weakness	Deep learning-based Head and Neck Radiotherapy Planning Dose Prediction via Beam-wise Dose Decomposition 	330	61	38
134	contribution	Deep Motion Network for Freehand 3D Ultrasound Reconstruction 	23	85	90
134	detailed	Deep Motion Network for Freehand 3D Ultrasound Reconstruction 	57	65	764
134	justifictation	Deep Motion Network for Freehand 3D Ultrasound Reconstruction 	79	21	62
134	repro	Deep Motion Network for Freehand 3D Ultrasound Reconstruction 	24	13	19
134	strenghts	Deep Motion Network for Freehand 3D Ultrasound Reconstruction 	33	51	53
134	total		255	300	1018
134	weakness	Deep Motion Network for Freehand 3D Ultrasound Reconstruction 	39	65	30
135	contribution	Deep Multimodal Guidance for Medical Image Classification 	33	53	52
135	detailed	Deep Multimodal Guidance for Medical Image Classification 	60	44	478
135	justifictation	Deep Multimodal Guidance for Medical Image Classification 	7	27	42
135	repro	Deep Multimodal Guidance for Medical Image Classification 	4	26	28
135	strenghts	Deep Multimodal Guidance for Medical Image Classification 	27	53	106
135	total		164	275	761
135	weakness	Deep Multimodal Guidance for Medical Image Classification 	33	72	55
136	contribution	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy 	1	59	53
136	detailed	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy 	1	30	3
136	justifictation	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy 	86	21	28
136	repro	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy 	1	12	1
136	strenghts	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy 	1	34	43
136	total		91	183	152
136	weakness	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy 	1	27	24
137	contribution	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography 	67	110	35
137	detailed	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography 	130	287	56
137	justifictation	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography 	13	59	18
137	repro	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography 	22	29	7
137	strenghts	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography 	34	167	37
137	total		401	785	176
137	weakness	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography 	135	133	23
138	contribution	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations 	18	74	29
138	detailed	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations 	2	69	25
138	justifictation	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations 	17	33	25
138	repro	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations 	12	13	11
138	strenghts	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations 	24	39	56
138	total		123	424	171
138	weakness	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations 	50	196	25
139	contribution	Deep treatment response assessment and prediction of colorectal cancer liver metastases 	22	33	48
139	detailed	Deep treatment response assessment and prediction of colorectal cancer liver metastases 	59	3	254
139	justifictation	Deep treatment response assessment and prediction of colorectal cancer liver metastases 	53	10	44
139	repro	Deep treatment response assessment and prediction of colorectal cancer liver metastases 	1	2	49
139	strenghts	Deep treatment response assessment and prediction of colorectal cancer liver metastases 	20	16	11
139	total		187	156	451
139	weakness	Deep treatment response assessment and prediction of colorectal cancer liver metastases 	32	92	45
140	contribution	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform 	48	56	40
140	detailed	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform 	20	69	10
140	justifictation	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform 	33	30	37
140	repro	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform 	28	36	14
140	strenghts	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform 	116	100	37
140	total		318	411	238
140	weakness	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform 	73	120	100
141	contribution	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals 	24	48	96
141	detailed	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals 	105	287	88
141	justifictation	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals 	56	24	20
141	repro	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals 	12	68	21
141	strenghts	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals 	41	68	73
141	total		288	680	335
141	weakness	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals 	50	185	37
142	contribution	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface 	35	46	54
142	detailed	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface 	75	174	11
142	justifictation	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface 	34	35	10
142	repro	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface 	12	16	43
142	strenghts	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface 	24	32	60
142	total		261	362	250
142	weakness	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface 	81	59	72
143	contribution	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos 	64	30	58
143	detailed	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos 	138	22	315
143	justifictation	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos 	19	13	7
143	repro	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos 	13	7	5
143	strenghts	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos 	36	35	22
143	total		382	161	418
143	weakness	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos 	112	54	11
144	contribution	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method 	83	29	36
144	detailed	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method 	162	236	32
144	justifictation	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method 	17	29	1
144	repro	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method 	15	2	53
144	strenghts	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method 	53	41	54
144	total		450	372	251
144	weakness	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method 	120	35	75
145	contribution	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration 	85	33	69
145	detailed	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration 	31	18	85
145	justifictation	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration 	55	3	20
145	repro	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration 	29	3	9
145	strenghts	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration 	91	6	20
145	total		498	224	223
145	weakness	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration 	207	161	20
146	contribution	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network 	30	23	44
146	detailed	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network 	3	27	85
146	justifictation	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network 	10	40	24
146	repro	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network 	15	5	15
146	strenghts	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network 	23	44	40
146	total		174	223	227
146	weakness	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network 	93	84	19
147	contribution	Delving into Local Features for Open-Set Domain Adaptation in Fundus Image Analysis 	39	39	55
147	detailed	Delving into Local Features for Open-Set Domain Adaptation in Fundus Image Analysis 	157	48	27
147	justifictation	Delving into Local Features for Open-Set Domain Adaptation in Fundus Image Analysis 	17	32	25
147	repro	Delving into Local Features for Open-Set Domain Adaptation in Fundus Image Analysis 	29	30	7
147	strenghts	Delving into Local Features for Open-Set Domain Adaptation in Fundus Image Analysis 	24	49	62
147	total		278	307	363
147	weakness	Delving into Local Features for Open-Set Domain Adaptation in Fundus Image Analysis 	12	109	187
148	contribution	Denoising for Relaxing: Unsupervised Domain Adaptive Fundus Image Segmentation without Source Data 	49	104	71
148	detailed	Denoising for Relaxing: Unsupervised Domain Adaptive Fundus Image Segmentation without Source Data 	7	95	40
148	justifictation	Denoising for Relaxing: Unsupervised Domain Adaptive Fundus Image Segmentation without Source Data 	14	12	59
148	repro	Denoising for Relaxing: Unsupervised Domain Adaptive Fundus Image Segmentation without Source Data 	18	9	33
148	strenghts	Denoising for Relaxing: Unsupervised Domain Adaptive Fundus Image Segmentation without Source Data 	29	92	56
148	total		143	570	464
148	weakness	Denoising for Relaxing: Unsupervised Domain Adaptive Fundus Image Segmentation without Source Data 	26	258	205
149	contribution	Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence 	41	48	26
149	detailed	Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence 	50	48	76
149	justifictation	Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence 	61	29	5
149	repro	Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence 	31	9	21
149	strenghts	Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence 	40	22	38
149	total		254	189	191
149	weakness	Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence 	31	33	25
150	contribution	DentalPointNet: Landmark Localization on High-Resolution 3D Digital Dental Models 	66	60	73
150	detailed	DentalPointNet: Landmark Localization on High-Resolution 3D Digital Dental Models 	94	2	152
150	justifictation	DentalPointNet: Landmark Localization on High-Resolution 3D Digital Dental Models 	35	2	51
150	repro	DentalPointNet: Landmark Localization on High-Resolution 3D Digital Dental Models 	28	4	38
150	strenghts	DentalPointNet: Landmark Localization on High-Resolution 3D Digital Dental Models 	94	21	64
150	total		422	339	439
150	weakness	DentalPointNet: Landmark Localization on High-Resolution 3D Digital Dental Models 	105	250	61
151	contribution	DeSD: Self-Supervised Learning with Deep Self-Distillation for 3D Medical Image Segmentation 	15	54	51
151	detailed	DeSD: Self-Supervised Learning with Deep Self-Distillation for 3D Medical Image Segmentation 	8	21	244
151	justifictation	DeSD: Self-Supervised Learning with Deep Self-Distillation for 3D Medical Image Segmentation 	33	138	17
151	repro	DeSD: Self-Supervised Learning with Deep Self-Distillation for 3D Medical Image Segmentation 	17	66	28
151	strenghts	DeSD: Self-Supervised Learning with Deep Self-Distillation for 3D Medical Image Segmentation 	7	78	29
151	total		291	528	474
151	weakness	DeSD: Self-Supervised Learning with Deep Self-Distillation for 3D Medical Image Segmentation 	211	171	105
152	contribution	DeStripe: A Self2Self Spatio-Spectral Graph Neural Network with Unfolded Hessian for Stripe Artifact Removal in Light-sheet Microscopy 	47	109	39
152	detailed	DeStripe: A Self2Self Spatio-Spectral Graph Neural Network with Unfolded Hessian for Stripe Artifact Removal in Light-sheet Microscopy 	354	5	258
152	justifictation	DeStripe: A Self2Self Spatio-Spectral Graph Neural Network with Unfolded Hessian for Stripe Artifact Removal in Light-sheet Microscopy 	74	33	14
