id	title	review1	review2	review3
087	Cerebral Microbleeds Detection Using a 3D Feature Fused Region Proposal Network with Hard Sample Prototype Learning	"1) Introduces a 3D single-stage deep convolutional neural network for automatic detection of cerebral microbleeds, which can be time-consuming and subject to error in clinical practice.
2) Includes comparison of the proposed method with 2 approaches without addition of the customized learning components
3) Overall results appear promising"	"*	The authors combine several known techniques in a sensible manner and show that their method is outperforming simpler baselines.
*	The results may indicate a preferable performance compared to the cited state of the art.
*	The authors performed quantitative as well as extensive qualitative evaluations employing the visualization of feature maps and probability maps."	"Paper merges u-net with object detection architectures to detect and classify all in one step (avoiding the usual detection + false positive reduction step).
Paper uses feature fusion model to incorporate contextual information-
A hard sample prototype learning module is introduce to gauge the false positives location and use this information in the metric to reduce the number of false positives."
088	CFDA: Collaborative Feature Disentanglement and Augmentation for Pulmonary Airway Tree Modeling of COVID-19 CTs	Authors propose novel method to introduce structural information from healthy lungs' images to noisy damaged by COVID-19 lungs. The pipeline improves airway tree segmentation quality compared to multiple baseline methods.	"1) It is interesting to exploit information from both clean and noisy CT scans, and deal with the domain difference problem of the airway segmentation for these two kinds of CT scans. 
2) The disentangle technique is novel and reasonable."	"It is an interesting task to consider generalization to noisy domain datasets.
Comparison methods are rich to demonstrate the improvements.
The total framework is very clear with Feature Disentanglement and Augmentation."
089	Characterization of brain activity patterns across states of consciousness based on variational auto-encoders	The authors further associated the encoded information with different brain states	This work provides an excellent framework to instill interpretability and exploitability of the latent space, which unveil the biological insights on the states of consciousness. In this model, receptive field analysis leverages the regions to perturb for inflecting trajectories and perhaps restoring wakefulness. The VAE framework for Visualizing and Interpreting the ENcoded Trajectories (VAE-VIENT) is then used to describe the latent space dynamic.	"Writing is generally concise and clear.
The topic is of interest to the sub-field."
090	CheXRelNet: An Anatomy-Aware Model for Tracking Longitudinal Relationships between Chest X-Rays	The proposed model utilizes both local and global anatomical information to output accurate localized comparisons between two sequential chest X-rays examinations. The authors came up with the graph construction to capture correlations between anatomical regions from a pair of chest X-rays. The proposed model outperforms baselines.	"Clinical relevance: The sequential monitoring of pathological findings in CXR can potentially help patient follow-up. This topic has limited research before.
Global-local relation consideration: It is promising if the prediction from the neural network can leverage more local information since the pathology is usually localized in specific regions. The inter/intra-image relation proposed in the paper can provide complementary information for the global decision.
The proposed CheXRelNet is based on the graph neural network that can merge information from different regions and from past to current."	The study is nicely explained and formulated.
091	ChrSNet: Chromosome Straightening using Self-attention Guided Networks	"The motivation is well-stated. 
The prior work is well and succinctly covered (I do not have expertise to assess if it is complete).
The loss function is well-described and thoughtfully incorporates domain-specific metrics.
The clarity of the paper is good."	"Novelty: This study creates mappings between straight and curved chromosomes for
chromosome straightening for the first time.
Experimental evaluation: well conducted and presented. Much appreciated the comparison."	the beauty of this paper is about formulating an important biological application into a pixel-to-pixel prediction problem, solved by a simple but effective learning paradigm.
092	CIRDataset: A large-scale Dataset for Clinically-Interpretable lung nodule Radiomics and malignancy prediction	"Novel idea for lung nodule malignancy classification
Special focus on challenging vertex-wise spiculation and lobulation classification
Derived masks and annotations will be made publicly available"	I like the idea of the presented approach: very clean solution and includes explainable features for radiologists. Plus: the application of lung nodule analysis is clinically very relevant.	The annotated spiculations will be shared publicly. The method is simple and makes good use of the existing Voxel2Mesh method with a good design (multi-class Voxel2Mesh and malignancy prediction). Mesh classification and final malignancy prediction results are reported, using only mesh features vs mesh + deep (encoder) features
093	Class Impression for Data-free Incremental Learning	"A.	The authors suggest to initialize the neural network with the average batch value of the input. The proposed scheme is an interesting attempt that is distinct from the existing deep inversion method. Through a comparative study, the paper demonstrates that the initialization contributes to the classification accuracy
B.	The performance of a neural network greatly depends on the scaling of multiple loss functions. The presented automatic loss weighting method mitigates the imbalance problem of multiple losses. 
C.	The authors conduct extensive comparison experiments with diverse incremental learning methods. The proposed class impression (CL) method outperforms existing methods including LUCIR, ABM, and CLBM. The ablation study is presented and demonstrates the efficacy of using multiple loss functions."	"The authors apply data-free rehearsal-based class incremental learning to the medical image analysis task. The implementation seems interesting.

This paper leverages three additional loss terms, which are specifically designed for medical image analysis, to address the catastrophic forgetting problem. One of them, named margin loss, is the first time to be applied to data-free class incremental learning.

Large improvements have been made on a datasets, which demonstrates the effectiveness on this task."	"The authors propose novel 1) cosine normalized cross-entropy loss for imbalance issue, 2) margin loss to encourage robust decision boundary, and 3) intra- domain contrastive loss to alleviate domain shift, which empowers Class Impression in addressing the catastrophic forgetting problem.
- They conduct extensive comparison experiments and ablation analysis on the echocardiogram view classification task to demonstrate the efficacy.
Class Impression out-performs the SOTA methods in data-free class incremental learning with an improbable gap of 31.34% accuracy in the final task and get comparable results with the SOTA data-saving rehearsal-based methods."
094	Classification-aided High-quality PET Image Synthesis via Bidirectional Contrastive GAN with Shared Information Maximization	"The paper is well-written and well-organized.
The motivation of the method is very clear and well-explained.
The method is relatively novel."	"The idea to use shared semantic content and structure information between LPET and SPET in training is novel.
Extensive evaluation with comparison with the state-of-the-art methods."	"The paper is well organized, and the motivation behind low dose PET noise reduction is well justified.
The work introduced a novel end-to-end bidirectional contrastive GAN (BiC-GAN), including a master network and an auxiliary network, for intra-domain reconstruction and inter-domain synthesis tasks.
The authors proposed a domain alignment module to maximize the maximum mutual information between the two domains.
The work achieves better results compared with the state-of-the-art methods quantitatively and visually."
095	Clinical-realistic Annotation for Histopathology Images with Probabilistic Semi-supervision: A Worst-case Study	The proposed architecture dealing with both a rough polygon containing positive samples and just an estimation of the tumour/tissue ratio is very original and could be useful in clinical routine	"This paper proposed new annotation strategy that may be insightful for clinical annotation.
Designed semi-supervised learning method proved its effectiveness on Camelyon 16 under worst-case setting."	"Well-organized and well-motivated ideas. This paper starts by posing domain-specific limitations and challenges in the pathology image annotation process and derives its motivation and idea along with the text. I can easily follow the main idea and find it solid.

The proposed probabilistic weak-supervision training method is novel, to me. Using the sorted prediction scores to match the expected labels is a clever way to exploit the ration information. Although it does strongly rely on good stage-1 training (in Table 2, ""skip"" stage-1 fails), the proposed probabilistic framework can improve the upstream model's performance on the downstream task of interest, which is acceptable to me."
096	CLTS-GAN: Color-Lighting-Texture-Specular Reflection Augmentation for Colonoscopy	"impressive augmentation results that create realistic looking colonoscopy images, generated by using a image to image translation framework that can transfer textures from real colonoscopy images to synthetic ones created by 3D modelling.
the authors present a clear clinical task and 2 routes for use in training and in improving segmentation methods
well thought out unsupervised method making use of a lot of useful concepts for applying textures and lighting to colonoscopy images
adversarial loss
cyclic loss
identity loss

novel architecture allow lighting and texture disentanglement"	"Control of features for data augmentation using the proposed approach generating good results
Evaluation of performance on other models by introducing augmentations resulting from this work showing improved results
Code will be available upon publication"	The authors present a sophisticated and flexible framework for manipulating colonoscopy data. The proposed framework allows a user to gain control over the relevant image capture settings after acquiring the videos and map from one image to many other appearances. Not only the data augmentation but also the training application has great potential.
097	Collaborative Quantization Embeddings for Intra-Subject Prostate MR Image Registration	"This paper is well-written and easy to follow.
The network architecture design showed enough technical novelty.
The motivation is clearly stated in the introduction section."	"The paper is very well-written (relating to language variety, broad content organization, level of detail of explanation and reasoning).
The author's approach is innovative, well-motivated, well-documented and thoroughly validated. As the approach is complex, the authors provide an ablation over method components allowing the reader insight into how different components work together and influence performance.
The method out-performs other approaches for this task."	"The authors attempt to address a quite challenging but important topic to address the potential overfitting problem for image registration.

The idea of using collaborative and hierarchical quantization methods to reduce overparameterization is quite interesting and the formulation seems to be quite novel."
098	Combining mixed-format labels for AI-based pathology detection pipeline in a large-scale knee MRI study	"External validation of the developed method
Conceptually right direction - adding positional information is naturally a way to ensure that the network learns from relevant spots"	"While the proposed method is essentially a two-step localization-classification pipeline with multi-task supervision, it is meticulously designed and evaluated by the authors. Consequently, the study provides a range of insights into the value of integrating the diverse annotations, performance of automatic defect localization, performance of automatic defect grading, and value of multi-institutional (multi-view, multi-protocol) MRI data. Overall, the study presents a very strong clinically-relevant evaluation.
While the multi-institutional data is one of the core assets behind the study yet it is private, the authors make a focused effort to describe the dataset in detail, including the protocol- and the defect-related details.
The article is written in an excellent way considering all the parts - problem formulation, structure, data description and preprocessing, method description, experiment design, statistical analysis, interpretation of the results, conclusions, valuable supplemental materials. Excellent graphical materials."	The main strength is the ablation study of the various training methods and the comparison with inter-reader agreement.
099	Combining multiple atlases to estimate data-driven mappings between functional connectomes using optimal transport	The proposed algorithm is novel. An all-way optimal transport algorithm was proposed based on single-source one. The information integration ability of the proposed algorithm was well demonstrated by comparison with single-source one.	The paper is very well written. It addresses an interesting problem, for which only one solution seems to have been proposed so far. The solution is a natural extension of the single atlas to target algorithm. The evaluation is comprehensive and shows that the proposed multi-atlas strategy predicts the true connectome much better than single-atlas. Particularly impressive are the IQ prediction results because they show that synthetic connectomes generated using multiple atlases are just as good at predicting IQ as the true connectomes.	"1) The paper is well written and easy to follow
2) Using optimal transport for multiple source atlases is interesting 
3) Results show clear improvement in correlation values with target ground truth
4) Provided details on parameter sensitivity is worth noting"
100	Computer-aided Tuberculosis Diagnosis with Attribute Reasoning Assistance	4.(1) The proposed dataset provides attribute information which can help model detect TB areas in a weakly-supervised style. This dataset may receive well focus in the future research if provided publicly. (2) The proposed multi-scale feature interaction module effectively leverages the attribute feature to conduct self-attention and cross-attention, resulting a better performance. Such method is useful for the weakly-supervised framework, and have promising potential for wide-spread application.	It presents the TBX-Att dataset for attribute-assisted X-ray diagnosis for TB. It proposes a method to fuse the attribute information and TB information, including the feature pyramid network, the attribute classifier and the feature interaction module. It faces many difficulties to collect the dataset of attribute-based TB X-rays, and it combines the TBX11K dataset to construct a totally new attribute-based TB dataset.	Majority of existing TB CXR datasets contain only disease identifying labels (TB, healthy, sick/no TB). However, there are many other clinical features that may be of interest to clinicians during diagnosis. To address this, the paper presents a TB CXR dataset with attributes (e.g., fibrotic streaks, pulmonary cavitation etc.) to facilitate computational analysis and reasoning about different TB properties.
101	Conditional Generative Data Augmentation for Clinical Audio Datasets	"The paper presents a new direction. 
Overall, well organized and well presented. 
The flow is easy to follow."	"Introducing a new audio dataset recording the sound of surgical action
Propose to enlarge the dataset with GAN"	"The authors present a novel method for augmenting audio datasets in medical applications.
The authors show improved performance over existing techniques
The analysis of audio signals is a potentially rich source of insight in medicine that is not well researched."
102	Conditional VAEs for confound removal and normative modelling of neurodegenerative diseases	"Simple idea with reasonable validation.
Interesting finding in Figure 4 that the pattern detected seems consistent with known neurodegenerative patterns associated with AD."	The paper tackles an important problem of normative modeling + confounder removal.	variational autoencoder is a better model compared to autoencoder in terms of parameterizing your data.  I am happy that the authors used this model. However, I am a bit unsure of the main contribution of the paper. Why authors directly started talking about Deviation metrics in page 4 without linking it to Eq. 2? Maybe I am missing something but It would be great to explain Pinaya's method .
103	Consistency-based Semi-supervised Evidential Active Learning for Diagnostic Radiograph Classification	"A Consistency-based Semi-supervised Evidential Active Learning framework (CSEAL) is presented, where two major components are involved: evidential-based semi-supervised learning, and evidential-based active learning.

In the low-range labelling regime of the average test AUROC, the best performing CSEAL method eNoT+AU outperforms two baselines ToD+CoD [10] and VAT+Aug Var [7]."	"The authors propose a novel combination of SSL + AL that can be applied to a variety of SSL methods.
The new method obtains better performance than strong baselines like COD + TOD and VAT + AugVar.
The improvements are especially good for rare classes which are harder."	"The paper improves the classification performance in the existence of low number of annotated data and abundant unannotated data.
The application is indeed appealing in the biomedical domain where the expert annotations are rare and expensive.
The way the CDSEAL semi-supervised learning is formulated. In addition, authors have a good grasp of the current state of the art.
The paper is well structure and the stream of thought is clear.
The selected low-range labeling regime is realistic and well done."
104	Consistency-preserving Visual Question Answering in Medical Imaging	"*	The paper is well-written and easy to follow. 
*	The idea to enforce consistency, by letting the user ask questions about a specific region in the image (by providing a mask) is interesting.
*	The strength of the paper lies in learning from special dataset that provides presence or segmentation labels of hard-exudates.
*	This paper is a good example of extending a deep learning model to incorporate domain specific constraints. Though the extended VQA is trained using a special supervised dataset, the training is still compatible with standard dataset without any consistency information."	Solid experimental results on improving both model accuracy and consistency in the diabetic macular edema staging experiment.	"Problem addressed in this paper is intresting and an important.
The model outperforms a baseline on one dataset"
105	Context-Aware Transformers For Spinal Cancer Detection and Radiological Grading	"This study considers context from multiple sequences and neighboring vertebrae for for spinal cancer detection and radiological grading, which is interesting.

This study demonstrates the potential of obtaining supervision from free-text radiological reports."	"The paper focuses on clinically relevant task and does that in the technically appealing context, that of using transformers, and within weak supervision making it of interest for the medical imaging community overall. The proposed evaluation is sufficiently broad to allow for comprehension and judgement.
     Moreover, the paper is nice to read as it is quite clear and well exposed, so the reading flows. The provided illustrations contribute to the understanding of the paper."	"The paper proposes to use transformer layers and attention mechanism to fuse features from multiple MR slices, series and vertebrae, which is intuitive and effective. The use of labels extracted from reports is also economical.
Comprehensive experiments are done on muliple spinal tasks."
106	Context-aware Voxel-wise Contrastive Learning for Label Efficient Multi-organ Segmentation	"- This work aims to solve the partial label multi organ segmentation, which is an important problem in medical image segmentation.
- The contrastive learning loss is applied for unlabeled voxels to enhance the learned features."	"1) The performance of the proposed method demonstrates superior performance than previous state-of-the-art loss functions [12], [21] in the task of partially labeled segmentation.
2) The motivation to learn the unlabeled information is good."	"The motivation (utilizing partially labeled datasets) is practical.
The idea of ""context-aware"" seems interesting. The authors would like the same voxels but from different patches (context) to be the postive pairs."
107	ConTrans: Improving Transformer with Convolutional Attention for Medical Image Segmentation	"This paper is well-written, understandable, and obtains impressive results.
The paper is insightful. It analyzes the inherent shortcomings of CNN and Transformer and comes up with a well-designed hybrid network to inherit their merits.
DAB (Depthwise Attention Block) looks promising. This could not only be applied to medical image segmentation but also other CV-related tasks."	"++ This method achieves promising results on three common medical segmentation tasks, including polyp segmentation, skin lesion segmentation, pneumonia lesion segmentation and cell segmentation).
++ This paper has good clarification and organization."	"The authors explore and exploit the most advanced progress of vision transformer (Swin Transformer, Cross-attention) in medical segmentation task;

Evaluation on multiple datasets and achieve state-of-the-art performance."
108	ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration	The use of an embedded feature-based contrast comparison is a novel idea, and the presented results suggest strong performance for the proposed approach over existing methods. In addition, the paper was well written, and does a fantastic job covering relevant work.	"The author deals with the hard problem of multi modality registration and proposed an approach based on contrastive learning.
They compared with different classic multimodality losses and obtained better results."	"New approach. The novelty of the approach lies in the use of contrastive representation learning to measure the similarity of images with different modalities. The approach is novel in that it does not build on common geometric image similarity measures such as NCC or MI, nor does it explicitly learn a metric. It provides a very interesting and fully data-driven alternative for multimodal registration.

The presentation is clear and sound with a balanced high technical level.  The motivation is clear, with a detailed list of works cited (>20 references).

Strong evaluation and comparison. The evaluation compares several variants of the approach using state-of-the-art methods, including hyperparameter optimization, to provide a fair and realistic picture of the comparison.

The results are good and slightly superior to the compared methods for the presented expalele. This is very interesting as it strongly suggests that such data-driven methods could be a quite attractive and effective approach for multimodal registration."
109	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning	"Paper has good and strong evaluation dataset - 352 patients with data from two MR scanners which helps to prove that the technique proposed has strong test value.
The formulation of the technique is simple but good enough to be understood in layman term ; Ts-DRL provides knowledge set that is <A,R,F>  - action, reward, and feature from the DRL's agents of teacher network to guide the student network learning.This ternary knowledges also inform the student network what to do,and innovatively embeds
F to teach the student the reason and purpose behind the A,R.
The novelty of this method is the why to do of the ternary knowledge framework (A,R,F) .Thus, it improves the effectiveness of the teacher-student DRL framework and the accuracy of detection. It also  possesses a novel progressive hierarchy transferring strategy (P-strategy) to strengthen the transfer of ternary knowledge."	The topci of this paper is interesting. The methodology used in this work is well described.	"The method is well motivated to use a P-strategy to stale the training process which is better than other DRL strategy including DQN, DPG, DDPG, etc.
The extensive experimental results show that the proposed methods can detect tumor better than previous baseline models."
110	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification	The paper proposes a method to encode functional connectome features by using contrastive learning to obtain embeddings that are then used as inputs to graph convolutional networks for disease classification. As brain imaging datasets are scarce, attempts to overcome overfitting problems are needed.	This is a novel application of contrastive learning on the FC graph data. The AUC improvement looks pretty good.	"Overall I think the idea of using contrastive learning on functional connectivity graph and Dynamic Graph Classification on Population is novel.
The authors compare against a wide range of baseline methods and conducts statistical tests."
111	Contrastive learning for echocardiographic view integration	"Well-written; clear story-line, and reliable results.
Rigorous experiments with ablations studis which independently assess the impact of each component and idea.
To the extent of my knowledge, the ideas around intra-subject contrastive loss and inter-subject contrastive loss are novel.
Experiments are conducted on public datasets and source code will be released, hence, a more prominant impact is expected."	"This paper is well-written and easy to follow. The figure is illustrative.
The idea of contrastive learning makes sense especially considering the physical characteristic of ED/ES in the two views of A2C/A4C.
The ablation experiments are good to illustrate the effectiveness of each proposed loss function."	"The authors propose a novel method that uses a volume contrastive network for 2D information fusion. The network itself is not novel but the application is. 
Furthermore, the authors propose using intra and inter subject constrastive losses by maximixing/minimizing positive/negative distances between pairs, which shows a deep understanding of the problem and a novel method to improve the solution.
The evaluation is very detailed, with ablation studies showing the contribution of each of the features added to the base architecture and statistical analysis shoing the statistical significance of the improvement."
112	Contrastive Masked Transformers for Forecasting Renal Transplant Function	According to my knowledge, this study is among the first that propose a novel, robust, and clinically relevant framework for forecasting serum creatinine directly from imaging data. This study proposes a novel transformer based architecture tailored to deal with missing data for the challenging task of serum creatinine prediction 2 years posttransplantation using imaging modalities. First, they show the significant use of contrastive learning schemes for this task. Their trained representations outperform common transfer learning and contrastive approaches. Then, a transformer encoder architecture enables to input the sequential features data per follow-up in order to forecast the renal transplant function, including a custom method to handle missing data. Their strategy performs better than other commonly used data imputation techniques. Those promising results encourage the use of medical imaging through time to assist clinical practice for fast and robust monitoring of kidney transplants.	I think this is a new novel study for forecasting serum creatinine directly from imaging data.They proposed two contrastive learning schemes to explore meaningful data representations. They showed the significant use of contrastive learning schemes for this task. They used the transformers encoder  to input the sequential features data per follow-up to forecast the renal transplant function, including a custom method to handle missing data.	"*	Interesting research problem
*	Up-to-date reference list
*	The method outperforms related works"
113	Contrastive Re-localization and History Distillation in Federated CMR Segmentation	"Working on the distribution shift problem in federated learning is important.
The introduction of CRL and MD modules to the solution combines novelty with a realistic problem.
Results show substantial improvements compared with standard methods."	"1.Clarity in problem introduction and motivation: The problem statement regarding heterogeneous datasets and bias in FL is explained well and the motivation is quite clear. The figures are clear and help in understanding the problem.
2.Novelty of the method: The proposed method using momentum distillation is quite novel and the use of cross-attention transformer for reducing representation bias in this application seems interesting (though attention-based algorithm have been attempted for fairer client selection recently in Chen et al., 2021, ArXiv).
3.Works on cross sequence and validation on multiple datasets: The method is shown to work on cine-CMR and DE-CMR sequences obtained from different scanners/centres and dataset size is also different from each other.
4.Results are shown  to work, not only on heterogeneous scenario but also on homogeneous scenario (within cine-CMR sequence), indicating the adaptability of the model."	Comparison with other federated learning strategies and ablation studies are conducted.
114	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection	"The idea is novel, with new proposed hard/easy example mining based on the task.
The illustration is clear.
The experiments are robust and the results are promissing."	The paper deals with one of the challenging problems in colonoscopy, detecting abnormality, especially the video snippets with flat or small polyps. A dataset including normal, abnoram(polyps) is collected from publicly available data.	The authors combine multiple methods in the literature as their method for Polyp Frame Detection. This combination does have its advantage and outperforms many SOTA methods. From this aspect, the system is well-designed and has some novelty.
115	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography	"Main Strengths are:

Well written and explained
Good and convincing diagrams
Comparison with existing methods.
Experiments
Large dataset"	The main strengths of this paper include introducing Faster R-CNN framework for lesion detection. Then a multi-task network is employed for plaque classification and stenosis. In the plaque classification branch, two FC layers are used to determine the presence of calcified and non-calcified plaque respectively. Experiments have been conducted using a large clinical dataset consisting of 1031 CCTA images.	The whole curved planar reformation (CPR) volume along the coronary artery centerline is used for the coronary plaques analysis.  This is an application innovation
116	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability	This is a technical submission addressing a fundamental but important problem in brain morphometric analysis, cortical reconstruction. The major novelty lies in the improvement of pipeline and practical application scenario. The proposed work competes with several latest main-stream methods, and shows a strong performance gain.	"Accurately located the weaknesses of the cortical flow method and improved these weaknesses correspondingly.
The paper organization and writing is quite clear, which makes the paper easy to follow."	"The proposed method extends [15]. The authors improves each component in [15] for better cortical surface reconstruction.

The RK4 ODE solver was used for accurate estimation of the solution to the flow ODE. It is well-known that RK4 can offer a more accurate solution than the Euler forward method.

The union of training volumes was used as an initial template. This approach may better capture deep sulci by placing the initial vertices close to the cortical tissue.

Pial reconstruction was done by employing the estimated white surface rather than a convex hull template. This idea has been widely adapted in the classic surface reconstruction pipelines and generally offers better CSF/GM boundaries."
117	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation	"The task tackled by the paper is highly relevant to the community especially for clinical deployments of deep learning methods. It is very important to have anatomical bias in the uncertainty maps to increase the interpretability of the confidence of the neural networks.
The paper is well written and easy to follow.
The evaluations are very rigorous with an evaluation metric that is proposed by the authors that i believe is very suitable for the task at hand.
The qualitative results provided are very impressive an dpromising.
Usually uncertainty estimation methods tend to boil down to edge detection as discussed in the paper and the method presented seems it goes fir the first time beyond being an edge detector."	"The authors leveraged contrastive learning for joint image-segmentation embedding, which leads to better calibration of predicted confidence and true probability.
While the formulation has drawbacks, the idea to have an uncertainty estimator based on an anatomically feasible shape prior has merit."	"The idea of mapping images and segmentations to closer in the latent space and exploiting this information for uncertainty estimation is a quite interesting idea.

The proposed method is evaluated on multiple dataset and show improvement compared to 3 existing methods."
118	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention	"It is important to explore means to reduce the cost of medical image annotation. The presented method, CS2, is an promising approach. It utilizes 30 labeled images for data synthesize while its baseline counterparts require 1000 labeled images.

The presented method is technically sound. Its key components are clearly explained and figures are provided to understand the method.

This paper presents good experiments. The proposed method and three popular baseline approaches are compared on both in-house and public datasets. Promising quantitative and qualitative results are reported with detailed discussions."	The key strength of the paper is the clever idea of incorporating HU value maps into an image generation network for CTs. By adding controlled manipulation into the more traditional V2I network, the resulting approach combines the best of both V2I and M2I methods.	"Novel idea to use less human-labeled data to generate more synthetic images.
Comprehensive literature review of existing synthetic image generation methods."
119	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images	Obtains a solution for producing quality tooth reconstructions from CBCT images without the need for the intra-oral scan and image registration to obtain an adequate accuracy.	"The idea of using both modalities is very interesting. Also, implicit function networks are very popular for 3D shape reconstruction and this method is a new example of using IFN for medical data.  It is applicable to several practical medical reconstruction problems.
The comparison of the method with other methods (especially HGMNet) is very useful for showing the effectiveness of using intro-oral data. I think the ablation study shows the effectiveness of the curvature enhancement and surface reconstruction.
The figures provide useful information about the method. The curvature enhancement with a separate branch is an original approach."	its potential applicability in clinical practice
120	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation	"1) Methodology: They propose a novel architecture that fuses regional and global information using transformers. To the best of my knowledge, it is the first application and intergration of a transformer module in a encoder-decoder like architecture. Related work that is inspired from U-net and Transformers is the PCAT-Unet model presented by Danny Chen et al. [Ref1] for the retinal vessel segmentation. For the decoding part, they replace the standard square kernel with oriented line detectors that take into account context along the length of the vessels.    
2) Reproducibility: The authors provide the necessary tools to the MICCAI community to be able to reproduce the experiments and results. They provide the code implementation with the necessary dependencies, the evaluation of their method, the dataset that was used in the study. Also the previous are supplemented with the trained weights of the proposed model so the community can replicate exactly the algorithm.
[Ref1]: Danny Chen et al. ""PCAT-Unet: UNet-like network fused convolution and transformer for retinal vessel segmentation"", PLOS one, 2022"	The paper provides a new way of how to combine patch-wise and image-wise segmentation approaches in a single network for vessel segmentation, with the use of dual transformer, which makes the paper interesting.  Also, adaptive strip upsampling block seems to suit well for the segmentation of vessels, which are elongated structures.	Overall, it is well written and well organized. The idea for tackling small vessels in a patch way is very straightforward, yet the mechanism to combine patch and non-patch is interesting. Additionally, this method seems to obtain decent experimental results. With their codes promised to be released. I have no doubt about the methodology part of the paper.
121	D'ARTAGNAN: Counterfactual Video Generation	"well written
interesting problem of generating counterfactual image generation
evaluation on two datasets"	"Practical strategy for the absence of true labels missing for synthetic data. They defined  3 rules that will allow them to broadcast their true labels to the generated videos. Key point here is they want to make counterfactual videos that are visually indistinguishable.
Two public datasets used MorphoMNIST and EchoNet databases.
They are open to releasing their code.
Proposed technique seems to be noval.
Claiming that this is the first time this approach has been explored for medical image analysis."	"The authors propose a novel model.
The experimental results look promising."
122	Data-Driven Deep Supervision for Skin Lesion Classification	"Overall the paperis well writen and the presentation is satisfactory.
The lack of object level feedback in classification problems is an important problem to tackle."	"The idea is novel, particularly in the area of skin lesion classification.
The study is performed on multiple datasets and performance gains are reported on all the datasets"	"The method can provide accurate lesion localizations through activation mapping. 
The obtained quantitative results are competitive or better than baseline methods."
123	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping	"Strong experimental results
Large dataset with gold standard labels
Good comparison with baseline methods"	"*	Comparison to both standard initialization techniques using traditional registration methods and to deep-learning methods is rigorous.
*	The proposed method outperforms the comparison method.
*	Evaluation on moving images with partial field of views (FOVs) stratified by FOV size is good (Fig. 4).
*	Cross-validation is rigorous for evaluation.
*	Ablation experiments demonstrate the importance of removing outliers (using RANSAC) in the inference results."	"Alternative deep learning methods typically assume that data images the same whole region, that they are roughly aligned already or even that data has the same size or scale. This initialization step, however, performs well without requiring any of those.
The proposed method represent a potentially very interesting addition as initialization for a variety of multimodal registration methods.
The experiments section is quite good. It's very detailed, covers a good range of experiments and enough competing methods"
124	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction	A novel dual-domain network, which is parallelly designed and not cascaded as the previous work.	"The paper is written clearly, and the motivation is well justified.
The proposed method utilizes both image and sinogram domain information through an IIF mechanism to reconstruct high-quality CT images from LDCT images. The cumulative error can be suppressed by parallel optimization between sinogram and image domains streams."	"The authors propose a dual-domain parallel solution with interactive information flow to fuse the dual-domain features and eliminate the accumulation error.
The unified fusion block use multi-head attention to better fuse dual-domain features.
Quantitative results and visual comparisons show the superior performance of DDPNet."
125	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network	"The authors propose Group Deep Bidirectional Recurrent Neural Network that decoding the functional brain for group-wise tasks is novel.
The proposed Multiple-scale Random Fragment Strategy and the multi-task interaction layer for decoding functional brain states are innovative."	"1.The proposed bidirectional GRU-based group-wise brain functional state classification method is innovative.
2.The proposed multi-task interaction strategy for mining temporal-task-wise context information is novel.
3.The experimental results show that the proposed method has good classification performance."	"In the manuscript, the authors proposed a novel group-wise Bidirectional Recurrent Neural Network for analysis of the brain function sub-type states.
It is innovative that the authors implement the classification task of different subtypes of brain networks using a single model."
126	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation	"The paper addresses a very relevant and difficult problem, namely combining global and local optima in a federated learning setting.
The methodology is novel, sound and interesting.
The experimental set-up is (mostly) well-devised and the results are convincing.
The paper is generally well-written and easy to follow."	"Good clinical feasibility for distributed learning to handle the learning-based analysis method with privacy-sensitive data.
Good results (outperform competing methods) in DICE score metrics across global and local tasks."	
127	Deep filter bank regression for super-resolution of anisotropic MR brain images	This paper is novel in the way that the problem is modelled from a Digital Signal Processing (DSP) perspective instead of traditional Deep Learning model design. Authors have compared their method to traditional upsampling methods (i.e. b-spline) as well as a SOTA deep learning method (SMORE) and have shown an improvement in performance.	This is a good paper, both well written and well structured, with a novel methodology and solid validation. I am not very familiar with perfect reconstruction filter banks, but I get the idea of the paper, and the results are promising and convincing. A method that can super-resolve high-quality SR of thick-sliced hospital MRIs - without requiring training data - is valuable, and is what is presented in this work.	"(1)	This paper proposed a novel formwork which is supported by theory. 
(2)	Experiments verify the effectiveness of the proposed method."
