id	title	review1	review2	review3
121	D'ARTAGNAN: Counterfactual Video Generation	"no comparison with similar approach applied on general computer vision tasks, e.g. https://github.com/autonomousvision/counterfactual_generative_networks
not sure if we need all the theorem in Section 2. The authors might have been able to explain in a simpler language."	"Novel technique is mentioned with SSIM score but no comparative analysis with any baseline is presented.
Reference to the EchoNet Github repository is missing. 
Too many and unnecessary abbreviations such as Ultrasound to US.
Related work either discuss simulators which are physical simulators and compute intensive or implementations of deep twin networks. No reference for cases where counterfactual queries are worked upon may be in domains other than medical imaging. 
Too much mathematical detail, for Definitions which are difficult to comprehend without much context. Overall paper is difficult to understand.
More explanation for the Abduction-Action-Prediction solution (discussed in Preliminaries) may be useful. 
Variable names should be described in Fig: 1 for a quick overview. Fig. 1 can be drawn wrt. the application on hand instead of a generic one.
Minimal or zero representation of models using figuratively, leads to a very lengthy and confusing description.
Poor sectioning and sub sectioning with casual paper writing. Also English needs to be significantly improved."	"The detailed descriptions of the model are not clear.
The authors do not sufficiently describe how it is related to existing work, and no quantitative comparison is given."
122	Data-Driven Deep Supervision for Skin Lesion Classification	"The paper reads like, authors utilized methods from the literature, on a novel application.
Presentation lacks of clarity at a few places.
The use of CAM from the last conv layer in order to determine the L_{target} in LERF may not be robust.
The isotropic nature of the LERF is not well justified.
Conclusions section is very short and lacks of discussions."	"While the study shows improvements, it is not clear if the improvements are indeed significant (no confidence intervals or statistical tests for example).
While the average performance seems to increase, it is not clear if it also introduces more variability in performance- for example, does the model perform significantly worse on cases where the object size is too small or too large (vs competing models)? There is no analysis presented which stratifies the performance by size of the object.
Due to 2 above, it is not clear if the method is generalizable to different datasets, particularly if the average size of the object varies across different datasets.
Additionally, because of the dependence of object size, it is not clear how the method will work with multiple classes with different sizes. Indeed, for ISIC 2018, the best result reported in the paper with deep supervision (0.701) falls far short of the best result (0.845)."	There lacks the comparisons to other activation mapping method such as Grad-CAM.
123	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping	"Limited methodological novelty: combines several blocks from prior work
Unclear training routine: is the entire dataset used in training?
Time is not reported
Requires labels"	"*	There are some model training hyperparameters that could use additional evaluation and/or analysis, e.g. patch size."	"It would be interesting to see also execution time comparisons for the diverse registration methods
While the experiments section in general is quite good, there is not enough technical data about the dataset to recreate a similar one
There is no time performance indication.
The Conclusions section is too short and it doesn't really add much. It would be interesting to merge the Discussion subsection from the Experiments into the Conclusions section"
124	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction	"The logic and readability of the article are relatively poor.
a)	The introduction to loss functions is ambiguous. The respective effects of the L1, SSIM, and adversarial losses should be properly explained.
b)	On page 6, the sentence ""With the rich experience granted from the ..."" is lengthy and grammatically incorrect, making it difficult for the reader to understand.
c)	What does the ""coherent constraint"" refer to? How is it established in dual-domain cross-communication?
In Fig. 2, the arrowhead should point at the Unified Fusion Block, but not the image ysin~img.
There are many grammar and spelling mistakes.
a)	In the Abstract, ""The extensive experiment"" should be ""The extensive experiments"". In the same sentence, the period ""."" after ""13.54 HU"" should be dropped.
b)	In the Abstract, The sentence ""All of these findings reveal our method a great clinical potential in CT imaging"" can be replaced by ""All of these findings suggest that our method has great clinical potential in CT imaging"".
c)	The word ""readable"" is repeated in the sentence ""how to effectively make LDCT reconstruction in the more readable readable pattern..."" on page 2.
d)	""to comprehensively integrates"" should be ""to comprehensively integrate"" on page 4.
e)	""more realistic and details"" should be ""more realistic and detailed"" on page 4.
f)	""Fig. 3: IIF connect"" should be ""Fig. 3: IIF connects"" on page 5.
g)	What does the sentence ""IIF extracts the intrinsic noise distribution, and guide it image domain ..."" mean on page 5? Does it mean ""IIF extracts the intrinsic noise distribution and introduces it into the image-domain stream ...""?
h)	""the sinogram domain extracted information"" should be ""the extracted information from the sinogram domain"" on page 5.
Lack of details, especially in section 3.1"	"This work is quite similar to the following work that explored the interactive dual-domain parallel network. Although slightly different tasks, the motivation is the same. Without citing this related work and discussing the differences, this paper seems to lack of novelty. 
Wang, Tao, et al. ""IDOL-Net: An interactive dual-domain parallel network for CT metal artifact reduction."" arXiv preprint arXiv:2104.01405 (2021).
Fig. 5 showed that the proposed method has HU shift compared to NDCT images; the obtained images are darker. Such HU shift certainly limit its potential in clinical practice.
The authors use the downsampled image and sinogram in the dual-stream framework. But how to upsample the image is not mentioned in this article. The parameters of the FBP algorithm need to be scaled for the downsampled sinogram. If upsampling after reconstruction will bring errors. How can the authors eliminate this error?
A triple-cross attention block is designed in this article to combine the features extracted by the two-stream structure and LDCT images. However, the advantages of the block are not clearly stated. If it is feasible to directly use a 1*1 convolution kernel or a fully connected layer for feature fusion? How much will the performance drop?
In subsection 2.3, four operators are used to calculate the gradient image. Usually, only the first two operators are needed to calculate the gradient image. What are the functions of the last two operators, and how much does it improve the performance of the final model?
How to set the weight parameter ""alpha"" in the loss function is not mentioned in this article. How to combine the adversarial loss of the gradient image and the original image is also not mentioned.
The capitalization of symbols is not uniform. In ""Overall performance"" of subsection 3.2, ""db"" is lowercase. But in the following ""dB"" is capitalized."	"As authors claim DDPNet has a great potential in CT image, they should try the method on real clinical data.
The authors should perform ablation studies on different architectures of dual-domain frameworks to claim DDP can eliminate the accumulation error, like SD-ID, ID-SD."
125	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network	"The description in the methods section lacks some necessary explanations, e.g. The motivation for data preprocessing is unclear.
There is a lack of discussion on the importance of context information from both directions to decode brain network states."	"1.The structure of the manuscript needs improvement. The methods section does not correspond closely to each module in Figure 2, e.g. lack of detailed description about MITL. 
2.The article lacks a description of the motivation for the proposed method. The motivation of proposing random combinations of multi-sub-type tasking MRI sequences is unclear."	"The introduction of this manuscript is very difficult to follow and the motivation of the study was not well articulated.
The article has some grammatical errors, such as: ""Group-wise brain sub-type states convenient our method..."""
126	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation	"Partially problematic experimental procedure: the authors ""generated a test set of generic data, using 30 cases from Utah with no modification to the gold standard labels"". Since these images belong to the same distribution of those used for training one of the nodes, I don't think they constitute a good proxy for generic data. This aspect should be at least discussed in the Discussion section.
Lack of details about the network architectures: for instance, the authors state that ""The personalized module was built with five convolution layers and SoftPlus activation"", but no other information is available. This must be fixed by presenting the full architectural details at least in the supplementary material."	Difference from previous work are not clearly described. Result reliability may be affected by the dataset settings during experiments. See detailed comments.	
127	Deep filter bank regression for super-resolution of anisotropic MR brain images	There aren't any weaknesses from my mindset	"My main concern with this work is its applicability in a more realistic scenario - when slice-thickness is not an integer value. This is something that is not covered in the discussion and conclusions section. As this is a very common scenario in routine clinical data I would like an elaboration (or discussion) on this extension of the work in the paper? From looking at the model, my feeling is that this could be a non-trivial task?
Furthermore, as the model is fitted on an image-to-image basis, using two first-order optimization steps, I would like details on runtime. This is particularly important if large populations of retrospective hospital MR images are to be processed, in a feasible time.
Finally, it is a bit concerning that the results section shows a drop in reconstruction performance in the thick-slice direction, seeing this is the direction of interest. It may very well be that this is because data of this type is missing during training; however, the nature of the problem this paper is tackling is such that this type of data will not be available. Or if it was, could it be included in your model somehow? Please elaborate."	"(1) The method is not adequately described, for example, how does the data flow in the model? How does the data flow in the model? How do we manipulate the filter? How do we train generator?
(2) Experimental validation cannot support the benefits of the framework described in the Page2-3.  How does the method explicitly synthesize the missing high frequencies? The dynamic capacity for lower-resolution images? The robustness of the method?"
128	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning	"The manuscript is a bit difficult to read for me. I appreciate the effort by authors to explain the framework as generic as possible but this generalisation make the paper difficult to read. Please identify the cost functions in Eq. 1 as it is based T=3. What are MSE and BCE on page 4? what is spatial-to-numerical transform (DSNT) on page 5? Please define them mathematically in separate equations.

Figure 1. Please provide explanation in the caption explaining notations. Figures should be understandable on their own without searching in the text.

Figure 2, why the frequency of p>=2.5 and p<2.5 does not sum to 100%? Please also explain the vase shape in panel A."	"Lack of appropriate discussion of the results and experiment choices
Excessive use of math notation makes the paper convoluted and difficult to read in my opinion.
Some of the methodology could be better explained"	"I fully understand it is not easy to put everything into this paper due to the page limit, but the paper suffers from a lack of explanation. The organization could be improved to help readers better understand the problem to solve and developed methodology. 
All the papers cited to explain the limitation of the existing methods are from the author's group. Citing other studies would help better assess the outcome this study achieved."
129	Deep is a Luxury We Don't Have	This paper only compares with one existing approach, namely GMIC. Also, the proposed method can be seen as a modification to GMIC.	this work fails to clearly explain why the effective attention is suitable the high-resolution input. Meanwhile, the title fails to reflect the entire submission and misleads readers in the architecture design.	"Weaknesses:

Need more justifications about the novelty claims
Need to include more related work that are highly important
Need to check for grammatical errors and typos.
The evaluation needs to be enhanced in terms of baselines, datasets, settings, etc."
130	Deep Laparoscopic Stereo Matching with Transformers	Nothing as far as MICCAI conference is concerned. For minor suggestions, see detailed comments.	"Limited novelty in terms of method design. The authors simply try replacing the 2D and 3D CNN with the equivalent Transformer architecture that comes from prior works. No special adjustment has been attempted to better exploit the attention mechanism for the task of stereo matching.
Loss landscape visualization is not convincing. The authors try to use Figures 4 and 5 to show that the proposed model can achieve a lower local minimum with a flatter region around the optimal point. However, it is hard to appreciate the claim based on these figures. The scales of the figures are not controlled, and it is also difficult to see the value of the optimal point. Additionally, a lot of other factors besides the network architecture can affect the loss landscape upon the convergence. For example, the choice of the optimizer. There are works showing that Transformer can form a steeper loss landscape around the local minimum but with a better optimizer, it can achieve a flatter neighboring region [1].

The experiments are not thorough enough to validate the performance of the proposed method. The authors only use 10 frames in SCARED2019 to evaluate the performance. With such a small sample set, it is difficult to say if there is any statistical significance in the performance of various methods. The methods named ""Supervised"" are also not clearly cited, thus it is difficult to appreciate what prior works the authors have compared to. LEAStereo is also not included in Table 3. Authors claim that the proposed method works better than LEAStereo in the texture-less region. In Fig. 1 of supplementary material, I don't see a significant difference between the methods. More learning-based stereo matching methods need to be evaluated on a larger dataset to validate the claims made in the manuscript.

Chen, Xiangning, Cho-Jui Hsieh, and Boqing Gong. 2021. ""When Vision Transformers Outperform ResNets without Pre-Training or Strong Data Augmentations."" arXiv [cs.CV]. arXiv. http://arxiv.org/abs/2106.01548."	Maybe I missed it somewhere but I was wondering how fast the inference is, as it will be quite important for use in practice.
131	Deep Learning based Modality-Independent Intracranial Aneurysm Detection	"no true baseline method, comparison to other methods is based on literature values that were achieved using different datasets.
Dataset is biased towards larger aneurysms, which are easier to detect."	"The main weaknesses of the manuscript are:

missing related work on automatic intracranial aneurysm detection in both modalities, CTA and MRA by Hentschke et al.: https://ieeexplore.ieee.org/document/6235669
It remains unclear from the data description how well the used data sample reflects data from clinical routine. Has the data been acquired using the same MR and CT scanners by the same trained personell? Were there differences in the MR scanning protocol and sequence parameters? Additional information is necessary to assess whether the approach can be transferred to data from clinical routine. I also miss a brief discussion of data quality/imaging artifacts and their potential impact.
The key part making the method modality-agnostic is the vessel extraction. As such, it must be described in more detail. It remains unclear how good the segmentation is, whether it fails in which cases and if manual refinement is necessary. The post-processing of the initial surface, e.g., smoothing, usually requires the setting of parameters. Which parameter values were chosen? In summary, it remains unclear how good the vessel extraction performs and how much the aneurysm detection depends on the quality and the parameter adjustment.
Manual aneurysm identification was conducted by one rater. Since this is a difficult task and small aneurysms may remain unnoticed, I suggest for future work to include a second rater and also, determine inter-rater variability."	"The PointNet architecture used is somewhat outdated, and there have been significant advances for these types of architectures. Might be worth mentioning this in the discussion.
I also wonder if testing on CTA data that has at least 1 aneurysm per patient potentially underestimates the false positive rate, although the sampling performed somewhat addresses this concern."
132	Deep Learning-based Facial Appearance Simulation Driven by Surgically Planned Craniomaxillofacial Bony Movement	"The methods could be better explained with more detail.
o	Figure 1 needs more labelling and explanation in the caption
o	2.2 convulational layers are used but it is not clear how many filters are used
The context for the results is missing.  How large can errors be for this task?  What is the resolution of the imaging being used?"	One concern is that, as demonstrated in experiment part, no significant difference was found of the quantitative experimental results on six different regions. It probably because the different deformity may involve different regions, the author may further refine the task and the dataset in future work to further improve this point and apply the proposed method to real clinical application.	"The only main weakness that I find in the paper deals with related works. 
First of all, references to related works should be double-checked. For example, authors cite PointNet papers [9,10] to support the sentence ""Deep learning-based approaches have been recently proposed to automate and accelerate the surgical simulation"", which is not consistent.
Moreover, I would suggest authors to include some references to other works which had to cope with the problem of identifying correspondences between shapes/point clouds in surgery (such as https://link.springer.com/chapter/10.1007/978-3-030-87202-1_36 or https://link.springer.com/chapter/10.1007/978-3-030-59719-1_70). This would allow to strengthen the paper by stressing the potential impact of the proposed methodology outside the specific field considered."
133	Deep learning-based Head and Neck Radiotherapy Planning Dose Prediction via Beam-wise Dose Decomposition	"I do not understand the reasoning behind the value-based DVH loss. In order to calculate a dose volume histogram, voxels receiving a similar amount of radiation dose have to be binned together (see Nguyen et al., ""Incorporating human and learned domain knowledge into training deep neural networks: A differentiable dose-volume histogram and adversarial inspired framework for generating Pareto optimal dose distributions in radiation therapy"", Medical Physics 47.3 (2020): 837-849, reference 10). Without such thresholding or binning operations, the inner part of equation 3 simply becomes the average error - the sorting operation does not change this.

Radiotherapy dose prediction is one important step for radiotherapy treatment planning and has been arguably the most researched one in the recent deep learning era (Ge and Wu, ""Knowledge-based planning for intensity-modulated radiation therapy: a review of data-driven approaches."" Medical physics 46.6 (2019): 2760-2775). However, in order to generate an actual treatment plan, a set of radiation beam arrangements, shapes and intensities that delivers the desired dose distribution has to be found. While experiments demonstrating the utility of the proposed method as starting point for such an optimization may exceed the scope of this study, the authors should at least discuss how exactly they envision their method to fit into the clinical workflow and acknowledge that the proposed method offers no guarantee to generate a radiation dose distribution that is physically deliverable.

One aim of the work was to specifically improve the prediction accuracy increase along the radiation beam paths. However, dedicated experiments that quantify the obtained benefit have not been included.

Currently, several baseline methods are not included in the result figures 4 and 5.

In several passages of the paper, the authors use the terms ""statistic"" and ""significant"" without having performed any statistical analysis. The authors should either include a statistical test to determine whether the observed improvements are significant or refrain from using these terms altogether.

There are a few grammar and wording mistakes throughout the manuscript that should be corrected."	"No statistical analysis has been made for evaluation, and then it is unclear that the result can be confirmed. The authors should show the variance of the resultant scores. In addition, statistically significant difference should be discussed.
Improvement from the existing studies seems to be small.
Each radiotherapy beam might have a machine-specific dose distribution. However, it does not assume it."	"Some of the key technical components are introduced without sufficient details.

The evaluation and comparison are not sufficient.

A fair comparison description should be provided in the experiments.

More detailed comments are given in the following Sec. 8."
134	Deep Motion Network for Freehand 3D Ultrasound Reconstruction	Movement records from IMU looks really noisy and to solve that problem, better IMU sensor and possibly Kalman filter can be used. The scale of location and position is in meter which is not make sense in this study.	"Process of calibration mentioned but not explained. Similar it is unclear, how the ultrasound and the IMU sensors get synchronized at highest precision. 
Evaluation is performed with SOTA and proposed MoNet approach on two home in-house datasets. It would be nice to have other/external benchmarking datasets in the sense of an away game being in depth tested, too - if possible regarding input data requirements."	"I am a bit skeptical about the justification of some parts of the method.
The chosen notations make the paper a bit harder to understand (more details in Section 8)."
135	Deep Multimodal Guidance for Medical Image Classification	The improvement of the method is not significant, which is consistent with the intuitive expectation. In my opinion, the paper is a type of feature-level fusion work, which is common in the domain.	"No major weaknesses to report.
Comments:

You evaluated the performance on multiple splits. Please consider also mentioning the standard deviation between the rungs to allow estimating the robustness of the results (if the available space is too tight, possibly in the supplementary materials alongside the boxplots).
Consider highlighting the best performing methods in the tables for easier interpretation
Although widely know, consider introducing abbreviations like MRI and MSE at their first use"	The novelty is not 100% clear.  We are told that references 11, 16, 20, and 30 do a highly similar thing to this paper... but there is no explicit statement about whether the current paper consists 100% of applying a useful technique from another domain to this domain; or whether there are novel methodological aspects.
136	Deep Regression with Spatial-Frequency Feature Coupling and Image Synthesis for Robot-Assisted Endomicroscopy	X	"In the Methodology part, a general picture and mathematical problem formulation are recommended.
More details of fig.1 and 2 are preferred.
The viusalization of result is recommended."	"Equation 3, why use linear interpolation instead of other interpolation?
Wouldn't the interpolation create artificial image with artifacts or blurring that confuse the network?"
137	Deep Reinforcement Learning for Detection of Inner Ear Abnormal Anatomy in Computed Tomography	"The methods part is not clear and detailed.
	1.	How do you define D_image? How is it related to d_ji?
	2.	How do you ""merge"" the Q-values for each specific landmark? it seems you have a vector of Q-values per agent and a set of runs. How do you calculate the standard deviation if those are 10 runs of vectors? Please clarify
	3.	How does aggregation of variances across agents and Q-values validate the hypothesis of uniform distribution?
	4.	Describe Fig. 4 in the caption. 
	5.	The definition of the weighting factor looks somewhat arbitrary. How were D_training and U_training trained? 
	6.	The weighting factor defined with the median might dramatically change the variance of wU_image after weighting. Depending on their resulting variances, that may lead to an effective C_image equal to D_image or wU_image. "	"The strength indicated above of using normative data only could also be viewed as a weakness. Without knowing the representation of anomalies, the decision boundary for anomaly detection maybe ambiguous (see Xuan et al, 2022, GAN-based anomaly detection. https://doi.org/10.1016/j.neucom.2021.12.093). For example, this approach would be limited approach in differentiating novel anatomies vs real abnormalities. However, as a first attempt this can be considered a step in the right direction.
The core deep reinforcement learning presented is largely a straightforward application of Leroy et al (2020). https://doi.org/10.1007/978-3-030-66843-3_18 and Vlontzos et al (2019). https://doi.org/10.1007/978-3-030-32251-9_29. The innovation is therefore limited to the development of the abnormality measures.
There is no effort to explain the difference in the two developed abnormality measures' performance particularly for the second data set given that the two approaches are quite different."	Lack of comparisons to other methods. With enough amount of data, I was curious how a classification network would perform on this task.
138	Deep Reinforcement Learning for Small Bowel Path Tracking using Different Types of Annotations	there is little discussion on related literature - algo 1 could have been better analysed in text - It is not clear why RL is the solution here and not a wall aware graph method or topological method. Can the authors please expand on the motivation of their chosen methodology	"It is not obvious what the task of 'path tracking' means (without reading other cited work) and a complete definition needs to be added in order to make the paper self-contained
Some unclear sentences e.g. ""They were done during the portal venous phase"" (better to clarify what 'they' means); ""to include from the diaphragm through the pelvis"" (to 'include' what?)
Some informal wordings e.g. ""It would be nice if""
Some undefined terminology e.g. ""One more termination condition of zero movement"" (the condition needs to be explained further; is it when the agent converges to a steady answer?); ""wall detection as input"" (I appreciate the explanation in the following sentences but what is exactly is used as input? Is it a mask of the image?)
Some claims made without proper evidence e.g. ""Euclidean distance to the closest point on the GT path, which is used in [20, 9], would be inappropriate for our problem"" (I appreciate the explanation that follows but some preliminary experiments to demonstrate this would have been nice to see)
Statistical test results for comparisons help to justify claims such as ""increase the performance"" and provide information about comparisons, however, these are not performed"	The metrics to evaluate the methods are different from those in Ref. [16]. And the reason/motivation of using different metrics is not clear to me.
139	Deep treatment response assessment and prediction of colorectal cancer liver metastases	Since the dataset is relatively small ... 245 scans ... crossvalidation or montecarlo sampling would have been better to show robustness of the approach. It can currently be biased to the split.	"No clinical or demographic information of the cohort is provided.
PRODIGE20 dataset is for aged patients (~75 years). It can create a bias in the model. I am wondering how the model will work for the young generation
It seems authors have designed a classifier to predict 4 classes. In that case, it is not clear what the ROC curve is providing. Moreover, it will be interesting to see the results for each class.
It is not clear why the method is working so well. Which features were extracted using deep learning!!"	"There's limited innovation in the model design. The feature extraction model is based on ResNeXt architecture with slight change of adding skip connections.
The size of the dataset is limited. No cross validation was conducted.
The clinical value of treatment response assessment model is unclear."
140	DeepCRC: Colorectum and Colorectal Cancer Segmentation in CT Scans via Deep Colorectal Coordinate Transform	The relevance of some results in unclear: in table 2, the last row shows the results of nnUNet and Swin UNETR in the colon task of the Medical Segmentation Decathlon, but there are no results for DeepCRC. Hence, the reason to include results on that dataset is confusing. In addition, the analysis of those results is confusing because it is combined with the conclusion on the in-house dataset (last paragraph of Quantitative results).	"Would have been more valuable to also apply to public colorectal datasets with prepartion e.g. the medical image decathlon dataset so that true comparisons can be made to the state-of-the-art. This would demonstrate the generalisability of the method and a wider comparison to published results.
The authors conduct 5-fold validation on the 107 case dataset. While not overfitting during training, there is a risk that algorithm decisions and hyperparameters were tuned to this dataset. It would strengthen the paper to see an additional independent dataset or testing of generalisability on the medical image decathlon dataset
No code and models are planned to be released making this approach difficult to verify independently, especially given that a custom in-house dataset was used."	"To make the contribution of the paper clearer and make it to be valuable to a broader range of readers, more discussion about the existing literature on how topology information is exploited is important.
More state-of-the-art segmentation algorithms suitable for colon rectum and colorectal cancer Segmentation should be compared.
The expression of the paper is clear in most of the circumstance. However, there are still typos and grammar mistakes in the paper. It should be checked carefully. Here is an example:
""We validate our proposed method on a in-house dataset, including 107 CT scans with manual colorectum and CRC annotations."""
141	Deep-learning Based T1 and T2 Quantification from Undersampled Magnetic Resonance Fingerprinting Data to Track Tracer Kinetics in Small Laboratory Animals	As only T1 map is needed to detect Mn2+ tracer effect, a T1 mapping only method with much shorter acquisition time can be used instead of using MRF and complicate network and map both T1 and T2 information. In other words, simultaneous T1 and T2 mapping is not mandatory here.	"The proposed method is not hugely novel as it mostly builds on architectures that have been proposed for MRF in Humans before. (Method novelty is not necessarily a claim by the authors here, and they correctly cite previous works).
Most components have no discernable impact on the reconstruction score. The use of a U-Net over a template-matching approach, and the use of the moving window over a feature extractor (i.e., a single conv layer) are the only choices that seem to clearly improve things.
In general, an issue with single dataset studies like these is that it is unknown if the proposed method requires retraining on each new dataset, meaning time and compute, or if the learnt features are general enough to be applied to any new dataset (with the same sequence). The impact of the paper would be much stronger if generalizability was investigated. Another impactful question is: can you design/train the network in such a way that any number of spiral shots or any number of time frames can be used as input, so that the most is made of the available data."	"Data augmentation during training: an up-down flipping may barely augment usable data, other simple data augmentation techniques could be more useful.
Missing discussion on related works [3,4] and explanation of the lower performance of the cascaded network."
142	DeepMIF: Deep learning based cell profiling for multispectral immunofluorescence images with graphical user interface	"Cell detection is proposed on M-IF images, though the authors show promising classification performance based on the detection results. While cell segmentation is more desired from the biology point of view. Besides, there are existing deep learning based cell segmentation algorithm (deepcell).
With the detected cells, a fixed size (20x20x3 for nuclear, and 28x28x3 for non-nuclear) is used for classify marker positivity. While this size lead to the inaccuracy for the marker positivity evaluation since different cell can have different size."	While the paper is clearly written and the authors provided detailed results to demonstrate the effectiveness of the proposed method, some parts of the evaluation could be further improved. Moreover, as DeepMIF is proposed as an accessible tool, it would be great to see its application on different diseases. This is also mentioned by the authors in the limitations.	"My single criticism of the paper is that I could not find that the data is available. The code will be released through GitHub upon acceptance, and that is fine, but there was no mention (or I missed it) of where the data is and if it is available for comparison.
The other limitations (small sample size, etc.) are acknowledged by the authors and is understandable at this stage of their work."
143	DeepPyramid: Enabling Pyramid View and Deformable Pyramid Reception for Semantic Segmentation in Cataract Surgery Videos	"The authors use data from CaDIS dataset, but they do not compare its results to DeepLab v3+ and UPerNet, which are the two networks used in the original CaDIS article [1].
There is no discussion about the impact of the imbalanced class Instruments. Cornea (78:84), Instruments ( 3190:459),  Lens (141:48), and Pupil (141:48).
The authors provided an 8-page supplementary material in which they further discussed their proposal and presented additional experiments. However, according to MICCAI guidelines, only images, tables, and proof of equations are allowed and that these materials must not exceed two pages.
[1] Grammatikopoulou, M. et al. ""CaDIS: Cataract dataset for surgical RGB-image segmentation,""
Medical Image Analysis, Volume 71, 2021."	"The weaknesses of the paper are two-fold:
1) The proposed three modules are all combination of some exiting techniques. The novelties of this paper is very limited. 
2) The experiment analysis is not sufficient. The ablation study did not explain some details. For example, the PL loss is removed, which other loss is used?"	The paper needs more organization, a detailed description and more experiments.
144	DeepRecon: Joint 2D Cardiac Segmentation and 3D Volume Reconstruction via A Structure-Specific Generative Method	"The paper is good overall, however the following issues need clarification:
Dice on the segmentation produced by the generated images is a good proxy for the quality of the synthesized MRIs; however, I am surprised that no metrics on the image was computed in the experiments (e.g., SSIM, MSE, etc), as this could be a more direct measure of the synthesizing quality? Why was this not performed?
Some test for statistical significance (e.g., Wilcoxon) would provide improved interpretability of the results.
The loss function contains several balancing hyper-parameters, but the paper does not state how these were chosen (nor their values); please specify. Furthermore, is there also some weighting between the segmentation part of the loss, and the image part?"	"The novelty in the method and network design is not high.

Some technical components need to be clarified.

The evaluation and comparison are not sufficient.

More detailed comments are given in the following Sec. 8."	"The paper does not have great novelty  in the technical area, it makes an ensemble of already existent architectures, to improve a known problem with a different solution. 
The solution could be too elaborated, although it has very good results. 
It is missing more information about parameters and the type of infrastructure needed. 
Some steps are not so clear, though I understand that 8 to 10 pages is not enough space to describe it completely."
145	Deformer: Towards Displacement Field Learning for Unsupervised Medical Image Registration	"The idea of using multi-head attention to capture the long-range dependencies in image registration is not particularly novel. Recent Transformer-based methods [1,2] share a similar design.
Model complexity. It is worth noting that the multi-head attention is notoriously computationally intensive, while the runtime and model complexity are ignored in this work. The results will be more convincing if the model complexity, i.e., number of learning parameters and FLOPS, and runtime of each method are reported.
The authors argue that the attention mechanism in the DIR task may lead to inferior performance as corresponding voxels should only be found in a limited local range. However, there is no particular solution to this issue in this paper. And the proposed Deformer module also leverages global multi-head attention to model the long-range dependencies of the features, which contradicts their statement.
The sample size of the test set is not sufficient. Only 1 atlas and results of 28 (8 + 20) scans are reported. The paper will benefit from including more atlas for evaluation to reduce the statistical bias.
References
[1] Chen, Junyu, et al. ""ViT-V-Net: Vision Transformer for Unsupervised Volumetric Medical Image Registration."" MIDL2021.
[2] Zhang, Yungeng, Yuru Pei, and Hongbin Zha. ""Learning dual transformer network for diffeomorphic registration."" MICCAI2021."	"Lack of novelty. Transformer has been widely used into medical image registration, authors should compare with the existed methods.
Zhang, Y., Pei, Y. and Zha, H., 2021, September. Learning dual transformer network for diffeomorphic registration. In International Conference on Medical Image Computing and Computer-Assisted Intervention (pp. 129-138). Springer, Cham.
Reviewer concerns about the validation of the experiment. In terms of LPBA40 with 56 annotated regions, although it is widely used in registration evaluation, the validation seems not to be well qualified. Like revealed in Wei et al., the annotation of LPBA40 is of low quality. If there is no refinement, it is better to avoid directly using it to evaluate the registration methods.
Wei, D., Zhang, L., Wu, Z., Cao, X., Li, G., Shen, D. and Wang, Q., 2020. Deep morphological simplification network (MS-Net) for guided registration of brain magnetic resonance images. Pattern Recognition, 100, p.107171.
In terms of the Fig. 2, it is still hard to find the improvement region."	It is still an encoder-decoder architecture which adds several Deformer Module. It would have more novelty with more model design.
146	Degradation-invariant Enhancement of Fundus Images via Pyramid Constraint Network	"the main issue if the paper is in the results section and comparison to other methods. Since the proposed method has a augmentation module (SeqLC), it is not fair the competitor methods did not have any data augmentation step. Or similarly, we need to have the performance of the proposed method without the SeqLC. Therefore the contribution of the paper is not well examined.
make table 1 easier to read
it seems that figure 1 missed the cnn layers. Perhaps the orange arrows need to be denoted as conv/downsampling. same for gray arrows."	"The novelty is limited, for example, the feature pyramid structure is a common strategy [1] and the constraint is contrastive learning conducted on features of each level. Hence, the FPC may not be qualified a contribution to this work.
The authors claim that the straight constant on feature maps is too inflexible. However, they do not demonstrate the convergence of FPC.
[1] Lin, Tsung-Yi, et al. ""Feature pyramid networks for object detection."" Proceedings of the IEEE conference on computer vision and pattern recognition. 2017."	The experimental results focus on the vessel segmentation after enhancement. How about the results on classification tasks after enhancement.
