id	title	review1	review2	review3
162	Disentangle then Calibrate: Selective Treasure Sharing for Generalized Rare Disease Diagnosis	"experiments and results are strong and comprehensive
paper is well written"	"Clearly written.
Interesting method applied to a relevant clinical problem.
Comparison with six recent papers."	The formulation of the problem as a few-shot-learning problem and the nice formulation of the GID module are the most interesting parts of the paper. The distribution calibration is per se not a new concept but the authors implement it in a slightly different manner. The final rating would  depend on the fairness of the comparisons. In case of an appropriate setup, I am willing to  upvote the paper.
163	DisQ: Disentangling Quantitative MRI Mapping of the Heart	Generally this paper is well-written, solving important and specific problem with novel solution and valid experiment results.	The presented work aims to ease the registration complexity in a real clinical need, disentangling both contrast and shape, which is quite novel in myocardial motion correction. My comments will hopefully improve the quality of the paper and clarify relevant aspects.	"The medical motivation of the work was not appropriately justified
The presentation of the results was confusing and unclear"
164	Distilling Knowledge from Topological Representations for Pathological Complete Response Prediction	It is very interesting work.	Overall, I like this paper. I think it is well motivated. But I think the authors are a bit distracted from the main benefit (efficiency). And the empirical evaluation is not sufficiently convincing currently. I am happy to increase my scores as long as my concerns are addressed.	Although there are some ambiguities that are addressed in section 5, the authors' approach to studying the very vital medical treatment prediction, pCR, is novel by incorporating topological features and CNN ones. Topological features can be a great informative feature as a complementary counterpart with other ubiquitous image-based features.  The outperformance of the proposed model with a clear benchmark comparison is another reason for the reviewer to recommend this paper.
165	Domain Adaptive Mitochondria Segmentation via Enforcing Inter-Section Consistency	The authors address domain adaptive mitochondria segmentation by  enforcing inter-section consistency. The exploration of  inter-section consistency for this task stands for its novelty. The work presents an extensive experimental section. Moreover, the paper is clear and well written.  There also some issues in this study. For example, the performance of the  NoAdapt for adaptation from MitoEM-R to MitoEM-H in Table 2  is  exceptionally low,which may mislead the readers.	The method is based on a 2D model. 3D models are the state-of-the-art for this task for several years and should be used to show the effects of the introduced methods on actual applications. Given the comparison to other 2D models, it could still be argued that this is not a sole reason for rejection. However, the fact that there is ample reason to believe that a 3D model would not work with the proposed inter-section consistency means that this work will have limited impact.	Developing models with the constraint of data scarsity is of great interest to the community. To this end, the authors propose a simple, elegant yet effective approach for improving UDA for 3D EM mitochondria segmentation. Such an approach potentially can be extended to other 3D imaging modalities and applications. The experimental validation is solid and extensive.
166	Domain Adaptive Nuclei Instance Segmentation and Classification via Category-aware Feature Alignment and Pseudo-labelling	It is an overall good paper but the method part is not clear enough. Thus I tend to give weak accept.	The paper presents an interesting approach using feature alignment and self-training with competitive results over the baselines. The main limitation of this paper is that it doesn't adequately discuss the limitations of the proposed approach, e.g., it is well-known that the type of self-supervised learning in this paper could result in model deterioration and poor calibration.	reproduced
167	Domain Specific Convolution and High Frequency Reconstruction based Unsupervised Domain Adaptation for Medical Image Segmentation	novelty and effectivess.	I enjoyed reading the paper because of its novel extension and also the experiments design.	The description of DSC module and some experimental results make me confused, as I mentioned before.
168	Domain-Adaptive 3D Medical Image Synthesis: An Efficient Unsupervised Approach	The proposed method sounds interesting and novel, but it's hard to decide whether the improvement is statistically significant or not. Also, there's no comparison with the other competing methods.	"The concept makes sense to me.
It does beat the baselines, but results are not completely convincing."	The authors address a novel topic, clearly formulating their contribution. Their setup and evaluation are properly designed and, from my perspective, do not contain explicit mistakes. Most of my comments are directed on the minor improvements of the paper that could be addressed at the proof-reading stage.
169	Domain-Prior-Induced Structural MRI Adaptation for Clinical Progression Prediction of Subjective Cognitive Decline	"Lack of technical novelty
Non-persuasive framework to solve the problem
Lack of comparison with SOTA methods, especially, domain adaptation"	The motivation of this paper is clear, the innovation is limited, and the experiments are complete	Excellent submission - well-written; technically sound; thoroughly evaluated; high-quality figures; extensive investigations such as ablation studies, hyperparameter anlaysis
170	DOMINO: Domain-aware Model Calibration in Medical Image Segmentation	The authors introduce a novel approach to tuning deep learning algorithms. This approach could help improve model accuracy. The paper is very detailed and gives a step by step of the approach, the reason behind the approach, and does a detailed quantitative analysis on the output of models tuned, untuned, and against a widely used algorithm. This is solid work that can be expanded and used across many different deep learning algorithms solving different problems, other than segmentation.	"This work is very interesting, the proposal makes sense, and the manuscript very well written. There are a few items (""marketing"" and generalizability) that I think the authors should consider."	
171	Double-Uncertainty Guided Spatial and Temporal Consistency Regularization Weighting for Learning-based Abdominal Registration	"novel training scheme for learning based registration with state-of-the-art results on 10 abdominal CT-MRI pairs
well written manuscript"	This work provided a double-uncertainty-guided spatial and temporal consistency regularization weighting strategy to relieve the weight tuning. Experiments on abdominal CT-MRI registration have shown promising advances by the proposed strategy.	This contribution could be deemed innovative, but perhaps requires more detailed study of various choices and model implementation.  It was not easy to follow details of the model itself.
172	DRGen: Domain Generalization in Diabetic Retinopathy Classification	Interesting paper but analysis could have been more informative.	Theoretical analysis and experimental results are both insufficient.	Even if this work is not about a completely novel method in domain generalization, it shows to improve an existing method and it is the first time it is applied to the chosen dataset. Therefore, I believe that this work is interesting for the community, provided the comments above are addressed in the manuscript.
173	DS3-Net: Difficulty-perceived Common-to-T1ce Semi-Supervised Multimodal MRI Synthesis Network	The paper focuses on the multi-modal MRI synthesis task, which is interesting and has a number of practical applications on both research and clinical sides. The proposed method has some novelty and provides satisfactory performance. However, the experiments should be strengthened and more efforts should be made to clarify the contributions of this work. Considering these factors, I would like to give this paper this credit.	They proposed a Difficulty-perceived common-to-T1ce Semi-Supervised multimodal MRI Synthesis network (DS3-Net), involving both paired and unpaired data together with dual-level knowledge distillation to address issues related to acquire T1ce.	Overall the performance of DS^3-net with only 5% paired data and 95% unpaired data is appealing compared with the baselines with all paired data. The advices above could make this draft easy-to-follow and easy-to-generalize in other image synthesis tasks.
174	DSP-Net: Deeply-Supervised Pseudo-Siamese Network for Dynamic Angiographic Image Matching	The authors has proposed an effective method to automatically match the intra-operative X-ray fluoroscopic images to the dynamic angiographic images. However, the segmentation of the guidewire and vessels is achived by an existing method, the projection method or the registration method has not been introduced clearly, and the time cost evaluation is not available.	"The paper is clearly structured and logically sound.
It has some bright spots, the experiments are adequate, and the experimental results have been improved compared to other methods.
But, as the datasets are not from the clinic, the clinical use effect is uncertain, and there are also problems such as unclear description of some details and lack of supporting materials."	"Clear contributions and organization.
Solid work and contributions.
Extensive comaparison."
175	DSR: Direct Simultaneous Registration for Multiple 3D Images	Nice mathematical idea, but (in light of missing computation times, and similar performance than existing methods) limit practical use.	The paper hold huge clinical benefit, however, the authors need to brush up their clinical motivation of applying this to 3D TEE image. The results looks promising for both simulated and in-vivo studies.	The work is interesting for a reduced community.
176	Dual-Branch Squeeze-Fusion-Excitation Module for Cross-Modality Registration of Cardiac SPECT and CT	The proposed method achieved the best result for the rigid SPECT/CT registration task over an in-house dataset  compared to current multi-modal approaches. Although no evaluation has been performed on real data, the artificial transformations look sufficient and promising for this conference paper.	It would be great to clearly state that the paper focuses on rigid image registration and not deformable image registrations? Could there be potential deformations as well in case of SPECT vs. CT that might needed to be modeled. Also, authors should compare their method with at least one approach that specifically focuses on feature fusion.	This is a very good submission with clear organization, interesting novelty, and strong experimental validation. I would recommend acceptance of this paper.
177	Dual-Distribution Discrepancy for Anomaly Detection in Chest X-Rays	The paper proposed novel uncertainty estimation methods by utilizing the unlabeled data for uncertainty and normal cases. This is the first work to do so and provide an alternative way to explore the uncertainty estimation for medical analysis in detection. The proposed methods reach state-of-the-art performance, which is promising and the ablation study shows the performance increased while including more diverse data.  A concern about the robustness of this model as the abnormal data is applied for training.	This paper is generally good, and has a new perspective on this field. But it's better to be able to answer my related questions and be accepted for publication.	The paper is well written and novelty can be deemed as sufficient. Some of the weakness can be addressed. (See above for details)
178	Dual-graph Learning Convolutional Networks for Interpretable Alzheimer's Disease Diagnosis	This paper is well organized and give a new interpretable method, which is interesting and novel.	Overall the paper is well written and easy to follow. My one major concern is lack of enough samples while training and testing and use of conventional correlation metric for generating graphs.	see above
179	Dual-HINet: Dual Hierarchical Integration Network of Multigraphs for Connectional Brain Template Learning	The proposed method to learn CBT from brain multigraphs is interesting, but further evaluation is needed to demonstrate its effectiveness.	The novelty and the methodology is good, but the organization of the paper needs improving.	The proposed method is very complex with multiple GCN modules and clustering modules. However, the current writing of this paper did not provide enough technical details making this paper less convincing.
180	DuDoCAF: Dual-Domain Cross-Attention Fusion with Recurrent Transformer for Fast Multi-contrast MR Imaging	The organization, motivation, novelty look good to me. For experiments, while selection of dataset has some defects, other parts, the baselines and under-sampling strategies are still reasonable and comprehensive.	The authors need to provide enough experimental data for method validation.	Novelty, experimental design, result presentation.
181	Dynamic Bank Learning for Semi-supervised Federated Image Diagnosis with Class Imbalance	"Well written.
The idea is relatively novel.
Good results."	The interesting task and setting for medical FL. Significant performance improvements. Improper primary metric for evaluation.	The overall quality of this paper is good. The only concern is that the server needs data for training, which does not follow standard FL protocol and raise privacy concerns. Besides, in the experiments, the labeled data on the server seem to be a subset of the client-side data, which may cause privacy leakage.
182	EchoCoTr: Estimation of the Left Ventricular Ejection Fraction from Spatiotemporal Echocardiography	Mainly motivated by the limited methodogical originality and applicative impact of this work, as mentioned above.	"Authors explain their paper, show all the experiments and work done, and compare and quantify themselves against other existent methods.
Also, they show the clinical importance of their method."	The paper beats the state of the art on the EchoNet dynamic dataset, which is the new standard for the LVEF prediction on 2D echocardiograms, but there is not much novelty.
183	EchoGNN: Explainable Ejection Fraction Estimation with Graph Neural Networks	Many strengths and minor weaknesses, as detailed above. The paper reads easily, is elegant and has the benefit of using well executed and combined past contributions from the field. A MICCAI exemplar.	"This is a good work overall with added bonus of explainability and good results. However, as I've written above the explaination provided by the model is perhaps not very interesting clinically.

Some technical portion could also use more clarification and consideration."	A well written submission that clearly describes the network and its advantages over previous work. The clinical application is highly relevant, as non-expert users of echo (point-of-care) will benefit from reliable detection of EF and insight on explainability. The paper could be more convincing if more emphasis were put on the discussion of the results in a clinical context.
184	Edge-oriented Point-cloud Transformer for 3D Intracranial Aneurysm Segmentation	The authors present a novel point-based method for 3D intracranial aneurysm segmentation. The method aims to pay more attention to the target boundary. The edge oriented segmentation method can be applied to other segmentation tasks in the 3D medical image domain.	Clinical relevance is doubtful and experimental dataset is small.	See my comments above.
185	Effective Opportunistic Esophageal Cancer Screening using Noncontrast CT Imaging	The authors proposed a good idea to improve the tumor segmentation performance by proposing the position-sensitive self-attention layer for each encoding layer in the segmentation network nnUnet. This a well novelty. However, its method seems to not be described clearly, which influence the reproducibility.	This seems to be a pretty strong paper, but the lack of statistical analysis is a major weakness.	The experiments were very complete and meticulous.
186	Efficient Bayesian Uncertainty Estimation for nnU-Net	The novelty is good and the field is interesting.	This paper seems to be a very important contribution in the domain of biomedical image segmentation, since it provides an uncertainty scheme to the state-of-the-Art architecture that nnU-net is, which was not obvious to develop (as explained in the paper). Furthermore, its performance is boosted, leading to a new state-of-the-Art segmentation method.	"I'm okay with a paper with limited novelty but with extensive experiments and ablation studies to distill the key factors that can contribute to the community. The authors cite Snapshot ensemble [13] in their paper but present no discussion/comparison between the proposed method and Snapshot ensemble. In my opinion, it is more like purposeful behavior. That's why I downgrade my rating.
I would raise my score if the authors could address my concerns."
187	Efficient Biomedical Instance Segmentation via Knowledge Distillation	The writing structure of this article is clear and the approach is reasonable	Novel ideas for an important problem, detailed evaluation shows superiority compared to state-of-the-art	"The paper is well written and easy to follow. The proposed distillation method is novel and the experimental results demonstrate its advantage. Although there are some missing details, they are not the major issues.
Therefore, my initial rating is accept."
188	Efficient population based hyperparameter scheduling for medical image segmentation	the utility of this method seems limited to cases where models with good initial hyper-paramaters are already known. We cannot assume this is the case for all problems.	The paper proposes a modified PBT, with restricted hyperparameter search space and starting from a set of default parameters. This does reduce the computational overhead of PBT - which makes it feasible to train for 3D medical networks, but it also comes with the drawback of the restricted search space.  The performance improvement over the default values is small, and the authors do not compare with other simple optimization approaches like simple grid search.	This paper presents a good hyperparameter tuning strategy based on PBT. However, the current version needs more solid validation to prove its efficiency.
189	Electron Microscope Image Registration using Laplacian Sharpening Transformer U-Net	See above - nice methodological framework, questionable experiments and moderately convincing results.	I think the authors did a great job describing the method and comparing it with state of the art soltuons, but I think the contribution they are making lacks of technical novelty.	The authors integrate ideas from related work and apply them to particular application. Novelty is limited, but results of combination of Swin-UNet with Sharp UNet for image registration have not been reported before to the best of my knowledge.
190	Embedding Gradient-based Optimization in Image Registration Networks	The methodology and the advantage of having two optimisation process is not clear enough, well explained and discuss.	I see in this paper an interesting idea that has potential and should be presented to the scientific community. I hope the authors will revise their manuscript a bit more so that it is a bit clearer.	Minor rearrangements and extensions in the methods section and the addition of explanations in the experiments section can raise the paper to a good level very quickly. The weaknesses presented can be easily elliminated.
191	Embedding Human Brain Function via Transformer	The work provides an approach on representing regularity and variability of human brain function in a latent space of Transformer, and uses the embeding vectors to identify the brain state, experimental results demonstrate it effective.	I give this score mainly based on the soundness of the methodology and the experimental design.	I think this simple application of transformer to fMRI is valuable to the MICCAI community. It is well written, an interesting approach with good results.
192	End-to-End cell recognition by point annotation	novelty and experiments.	The contribution is sufficient. There are few things can be improved. The introduction of the point-based problem. What is the preset anchor point. How to get the center point, etc.	The method is novel and effective. The data and experiments section are somewhat vague.
193	End-to-End Evidential-Efficient Net for Radiomics Analysis of Brain MRI to Predict Oncogene Expression and Overall Survival	This work presents an innovative use of the evidential deep learning framework in classifying MGMT status from multiparametric MRI scans. The study utilizes a large publicly available dataset and outperforms many of the existing state-of-the-art.	Both the motivation and architecture of the proposed model are incorrect.	The paper introduced a novel method and tested it on comprehensive standard dataset. The results were analyzed carefully and external comparisons have been performed. Model justification and result discussion were relatively well done.
194	End-to-end Learning for Image-based Detection of Molecular Alterations in Digital Pathology	This is a reasonable approach for an important problem. The paper is well written and results are compelling.	No comparisons with end-to-end pipelines especially when these are widely available  via GitHub and easy to run.	Authors failed to show that an end-to-end approach is better than a two stage approach.
195	End-to-end Multi-Slice-to-Volume Concurrent Registration and Multimodal Generation	Well written paper, describing a well working method that demonstrates in a credible manner that the state of the art is improved upon.	Overall, the paper is interesting, however, chaotic and hard to follow. The concepts are not presented in clear way and the manuscript requires several passes to fully understand the presented concept.	"I think this is a good paper and it should be accepted. I particularly liked the novel end-to-end approach of coupling the adversarial method with registration, showing that this offers significant advantages over separate sequential methods. However, the building blocks themselves are not new, and the novelty is limited to combining them in an end-to-end approach. In addition, some relevant aspects are not discussed in full detail, and the evaluation is limited to some extent, so the paper is more at the proof-of-concept level. It is difficult to foresee how generalizable the method will be.
In summary, therefore, I believe that this is a fair paper that should be accepted."
196	End-to-End Segmentation of Medical Images via Patch-wise Polygons Prediction	"*	Novel approach for segmentation using neural renderers.
*	Unsatisfactory paper organization.
*	Unclear optimization of internal parameters and risk of overestimation of the performance."	"The technique is well designed.
The results are considerable.
The clarity and organization of the manuscript is poor."	In general, the presentation is lack of illustration for readers to follow. The proposed segmentation method is novel and the experimental results demonstrate its advantage. My main concern is the presentation of the paper only slight above average. Therefore, my initial rating is weak accept.
197	Enforcing connectivity of 3D linear structures using their 2D projections	Original idea and convincing results (even taking into account that parameters of compared methods may not be optimal). Best paper in my stack.	The main idea is really nice and weights more for me than problems with reproducibility, I believe MICCAI audience will like this work.	Limited technical novelty, and weak and unexplained assumptions heavily undermine the empirical evidence of performance improvement. Hence I recommend rejection.
198	Enhancing model generalization for substantia nigra segmentation using a test-time normalization-based method	"Marginal contribution.
No comparison of the proposal against SOTA methods.
No conclusions."	This was a solid paper that gave a very detailed description of the method. The authors considered previous methods and implemented methods they thought could increase accuracy of their model. They even generalized to publicly available data. They used an atlas in this case because publicly those datasets did not provide annotations. The novelty is not only in the approach but in the fact that they used T2-weighted images to do the segmentation, knowing that this is an image that is typically available. Other groups have tried to solve this problem using the T2-weighted image, however, this does not take away from the novelty of this method.	Although this work could be potentially beneficial towards diagnosing one of the neurodegenerative disorders, the novelty is not substantial enough to be acceptable considering MICCAI standards. Further, the qualitatively results do not clearly showcase the essence of this approach in segmenting the desired structures.
199	Ensembled Prediction of Rheumatic Heart Disease from Ungated Doppler Echocardiography Acquired in Low-Resource Settings	I liked the work done by the authors and the paper was written well. But there were too many details left out or presented with a lack of clarity for this to be of a standard to be accepted at the MICCAI main conference.	Excellent presentation, compelling clinical problem, logical methodology, good dataset and evaluation.	"The major factors are:

a new and exciting task
impact on the community and society

The paper brings a good problem and application to the community, which leads the rate to a positive side. However, some unignorable weaknesses lead the score to a 'weak accept'."
200	Estimating Model Performance under Domain Shifts with Class-Specific Confidence Scores	Low innovation level of the work. Unconvincing experiment & results.	The novelty is low, but the addressed problem is important and the proposed method seems effective. I therefore suggest a weak accept.	The quality of this paper is above average. The content is clear, the authors clearly explain the novelty of their methods and the results are good.
201	Evidence fusion with contextual discounting for multi-modality medical image segmentation	the paper explores the segmentation and fusion of multi model MRI from a Dempster-Shafer theory, but essential trains  4 encoder-decoder networks with a fusion module, which lack a substantial novelty. the evaluation lacks sota method comparisons.	"The paper has good potential.
It is well written.
Thorough experiments and ablation study are done."	The proposed method is novel, but the description and writing is relatively poor.
202	Evolutionary Multi-objective Architecture Search Framework: Application to COVID-19 3D CT Classification	"From the perspective of models,

The author proposes a new object for optimize, namely potential. The author should put more clearly on the definition. In formula 3, the calculation of potential is confusing. What is the meaning of multiply a vector of number of epochs and its inverse? Why is the higher the potential, the more promising the model?
The one-sample mini-batch is controversial. I think such a trick cannot be included in mini-batch range.
What is the border line between exploitation and exploration? Under what circumstances we choose exploitation?
From the perspective of experiments,
In the right bottom picture of fig 1, the author points out three kinds of points. But what do the x-axis and y-axis mean? The title is missing.
The fig 2 and fig 3 is hard to track. It is better to affiliate the conclusion with the title.
From the perspective of writings and organization,
There are many typos that need to be fixed. In fig 1, the one hot vector is wrong for MBConv"	While I find the evaluation a bit narrow based on only one task (3D chest CT classification), the paper overall is well written and results are convincingly presented and are promising. Therefore, I would tend to accept this work.	As mentioned before, the novelty of the method.
203	Explainable Contrastive Multiview Graph Representation of Brain, Mind, and Behavior	"Too much details are missing for the whole model. e.g.  rare hyper parameters were provided; how edge of graph was defined? no time-window used for dynamic FC? why distillation is necessary? 
And for sex classification result, it's better to compare to other published methods, since a lot methods have been proposed for this problem with better results."	Interesting topic and novel idea.	the fusion manner of multimodal imaging is impressive
204	Explaining Chest X-ray Pathologies in Natural Language	Natural language explanations are relevant but underexplored.  This paper contributes a new dataset and approach.  Unfortunately, several aspects seem to be asserted without strong enough basis, and the limitations in scope of the resulting dataset are not sufficiently discussed.	"Altough the new data is useful but paper lacks discussion. The motivation and detailed discussion is missing.
Title of a paper is misleading, explaining refers to show that method is explainable with visualization. Paper lacks the visualization."	New large-scale, annotated dataset and new evaluation framework for chest X-ray analysis with natural language explanations.
205	Exploring Smoothness and Class-Separation for Semi-supervised Medical Image Segmentation	The paper applies previously proposed methods to a new scenario, medical imaging. From a theoretical perspective, the novelty is very limited. However, considering the motivation is clear and inspiring, I recommend a weak accept based on the understanding that the authors will release their codes.	I appreciate the insights and good use of figures in this paper to support their claims. Therefore, I lean to acceptance.	The contribution is a little bit over-claimed and this work has limited technical novelty.
206	Extended Electrophysiological Source Imaging with Spatial Graph Filters	see comments above	The paper is of good quality and of interest for publication the idea behind the use of the method has ground and the results presented are very good since outperform methods that are being used for year as sota. There is a need for clarifications on the comparison between those methods especially for the tuning of the hyperparameters.	"In general, this paper is well written. The major factors are as follows:
1 The contributions are clearly demonstrated.
2 The paper is technially sound as the verifications of this work is sufficient.
3 The presentation is acceptable."
207	FairPrune: Achieving Fairness Through Pruning for Dermatological Disease Diagnosis	The proposal is novel and the results are sufficient.	The topic is very interesting and the method is intuitive and well-explained. The experiments were repeated only once, the use of the wording privileged/unprivileged groups was confusing and there was little explanation to why gender in the case of skin disease classification is considered sensitive data. However, the discussed topic is interesting and the method could be widely applicable in such scenarios.	The points I raised above are relatively minor. The paper has novelty, is well-written and the experiments are extensive. The subject of fairness in AI for medical imaging is topical and one which I expect to grow in years to come, hence I believe there will be significant interest in this paper.
208	Fast Automatic Liver Tumor Radiofrequency Ablation Planning via Learned Physics Model	Very interesting paper backed up with novelty	The idea of this paper is quite insteresting, and the results are good. However, the method part is not described clear and not easy for readers to follow.	Further clarification (see questions above) on novelty and results would greatly strengthen the paper.
209	Fast FF-to-FFPE Whole Slide Image Translation via Laplacian Pyramid and Contrastive Learning	The paper is well written and it is easy to follow. The method however seems like a small incremental modification of the now commonly used CycleGAN.	The testing data and evaluation part is confusing.	This paper is interesting but the quality and not the speed should be the focus
210	Fast Spherical Mapping of Cortical Surface Meshes using Deep Unsupervised Learning	See my comments above.	Clear novelty and outstanding performance.	FreeSurfer plays a significant role in medical imaging. The proposed work has fewer distortions and is 200-times faster than FreeSurfer.
211	Fast Unsupervised Brain Anomaly Detection and Segmentation with Diffusion Models	As mentioned before	This well-written and well-organized paper is methodologically sound, and the evaluation is comprehensive. I believe it will be interested to the community.	While I think the idea is interesting and it is great to see new unsupervised applications for deep neural networks that heavily rely on supervised training, there are some concerns that make me hesitate about the paper. The methodology seems to be unnecessarily obfuscated. I think it would have been much more valuable to give a general intuition about why these two methods need to be combined. Finally, the contrast between the synthetic results and real ones makes me feel weary about the contribution. According to the results, it is really hard to say that the proposal can actually address segmentation in real scenarios.
212	Feature Re-calibration based Multiple Instance Learning for Whole Slide Image Classification	The paper is valuable and is well written. Addresses an interesting problem.	Please see weaknesses section.	Details are available in the main strengths of the paper.
213	Feature robustness and sex differences in medical imaging: a case study in MRI-based Alzheimer's disease detection	Experiments and results detailed in this paper are not enough to guarant presentation at MICCAI.	"CNN and logistic regression are already widely used algorithms. There is no contribution regarding the method.
Age is not considered, which is important.
One of the main challenges is the classification between MCI and HC, which was not carried out."	Well designed and described study with an important message for a community that extensively works on the computer-aided diagnosis/progonosis of AD with ML/DL.
214	Federated Medical Image Analysis with Virtual Sample Synthesis	VAT is firstly introduced to federated learning, though the evaluation section may not be sufficient.	It is a good paper with clear presentation, novel idea and sound experimental results. The concern mentioned in weaknesses is minor.	This paper proposes an interesting and novel idea of synthesizing virtual samples to help tackle the non-iid issue in FL. The proposed method is validated on six public datasets with significant performance improvements. However, I still have some concerns regarding the calculation or the term r, the model convergence, and the insufficient additional analytical studies.
215	Federated Stain Normalization for Computational Pathology	A combination of too many missing pieces and weak assertions. Although the paper makes for a reasonable read, it does not seem to meet the standards I have come to expect of MICCAI publications	novelty of idea and experiments	This paper presents a BottleGAN generative model for computational alignment of staining styles of many laboratories. The purpose is to apply deep federated learning in computational pathology for creation of datasets that reflect diversities of many laboratories. This can really be of great practical importance. In this regard, the authors offered solution for the major obstacles: how to solve problem created by different privacy-protected staining-styles protocols in laboratories supposed to cooperate in creating large datasets necessary for deep networks training.
216	FedHarmony: Unlearning Scanner Bias with Distributed Data	There are some interesting insights presented regarding Federated Learning with respect to the problem of not being able to recognize image scanner acquisition sites. The most interesting ideas from the paper have to do with the experimental results found when combining these 3 particular loss terms (proximal loss, domain prediction loss and confusion loss), and the idea that obtain reasonable age prediction results while reducing the ability to identify the scanner/ site where the data came from.	As above, timely, practical, nicely demonstrated. Longer term needs more validation, but great as a MICCAI presentation.	The paper is generally interesting. Although the evaluation is limited to age prediction, which is not a commonly explored task in neuroimage analyses, the general idea and the ablations make the paper an interesting topic for discussion at MICCAI.
217	Few-shot Generation of Personalized Neural Surrogates for Cardiac Simulation via Bayesian Meta-Learning	Overall, this paper contributes a novel idea and shows impressive results, it would be great if it is presented better.	The proposed meta-model shows significantly worse MSE, according to Table 1, so the proposed meta-learning strategy has not been sufficiently corroborated.	The major factors are the unclear motivations and the confusing results.
218	Few-shot Medical Image Segmentation Regularized with Self-reference and Contrastive Learning	Though their proposed regularization improve performance of the model, novelty and the comparison are limited.	The paper presents a novel solution to the few-shot semantic segmentation that relies on the use of several techniques to improve on existing methods. Using only two datasets of the same body region hinders the generalization of the proposed method and consequently slightly diminishes the impact of the work.	The method includes two contributions. They are both simple and effective. But the contrastive learning part is not novel. The self-reference is novel as there seems to be no paper did the exactly the same modification for few shot semantic segmentation task.
219	FFCNet: Fourier Transform-Based Frequency Learning and Complex Convolutional Network for Colon Disease Classification	The paper is well written, but I am not convinced that it performs better in comparison to more advanced networks such as transformers or CoAtNet.	The paper is well-motivated, propose a method for automatic colon disease classification and demonstrate good performance. However, the methodology part is not clearly illustrated and the technical innovation is not convincing.	Overall I am happy to see an interesting and new approach to a decently well studied problem. Even if the results are not particularly groundbreaking and there are some issues with overclaimed novelty, I would still favor a very weak acceptance just to get a conversation going in the community about possible uses of complex neural networks through a Fourier decoupling procedure such as this.
220	Fine-grained Correlation Loss for Regression	"1.The novelty is limited since two correlation losses have been presented before.

The experimental setting is insufficient and more comparison experiments and ablation studies should be designed"	The idea is interesting, and the method and validations are well-documented.	Despite the novelty and interpretability of the work, the unsound experiments and improper wording lead to a score of 4.
221	Flat-aware Cross-stage Distilled Framework for Imbalanced Medical Image Classification	interesting paper where merits slightly weigh over weakness	Manuscript is well written and ideas and methodology well structured and presented. Experiments are solid and the proposed framework outperforms state-of-the-art methods.	Due to the reasons above, I recommend a weak accept for this paper.
222	Flexible Sampling for Long-tailed Skin Lesion Classification	"The paper is well written and the ideas are well presented
The idea makes a lot of sense 
The experimental results are extensive"	The proposed method is intriguing, but further analysis/discuss/evaluation is needed.	The paper's method does shows improvements on skin lesion classification through a well executed experimental setup.
223	fMRI Neurofeedback Learning Patterns are Predictive of Personal and Clinical Traits	The organization of the paper is good, but the motivation is poor and the method is not clear description.	There is potential for clinical applications.	Overall seems to be a reasonable approach but with some major concerns
224	Free Lunch for Surgical Video Understanding by Distilling Self-Supervisions	The challenge tackled by this paper and the proposed strategy are relevant. This strategy includes three components already published, but remains novel since this combination has never been evaluated and applied to surgical video understanding. The missing existing works do not impact the novelty of this work. This paper appears to me quite promising, encouraging a significant number of additional experiments to see how far we can reach with using already trained models for the problems of surgery video understanding. Because it opens a new door for this problem, I think that the paper can be accepted in MICCAI.	Clear motivation and clinical relevance, novel method with clear description, complete experiments to show the impact.	The authors proposed an effective self-supervised approach for surgical workflow recognition and obtained better results, specifically in the less labeled data regime. The authors should consider addressing points discussed above.
225	Frequency-Aware Inverse-Consistent Deep Learning for OCT-Angiogram Super-Resolution	The novelty is clear but needs more experiments to support the novelty.	The innovation of the paper and the rationality of the evaluation index	The integration of frequency components into unpaired learning frameworks for resolution enhancement of optical coherence tomography angiography seem interesting. However, this work should be further improved in terms of method description and experiments.
226	From Images to Probabilistic Anatomical Shapes: A Deep Variational Bottleneck Approach	The problem this work aims to address is clearly defined - capture the data non-linearity in shape modeling and improve uncertainty quantification. The proposed methodology is novel showing improved performance in terms of both uncertainty quantification and shape modeling compared to the state-of-the-art methods.	The proposed framework seems to be novel, and the validation is convincing.	Overall, the paper was well-written and included relevant explanations and experiments that demonstrated the uniqueness and advantages of the proposed method, respectively. I have some reservations about whether or not the proposed method is novel enough to be considered a new method (conv + MLP and beta-VAE loss), but I think in conjunction with the shape modeling task and performed experiments, it may still be of interest to the MICCAI community.
227	FSE Compensated Motion Correction for MRI Using Data Driven Methods	The study showed importance of using realistic motion artifacts for training for motion correction approaches.	Clearly motivated and well implemented; well written with neat figures; commitment to sharing code	Novel, interesting and insightful idea. Simple yet elegant method design. Superior performance in experimental results. However, lacks results on real data.
228	Fusing Modalities by Multiplexed Graph Neural Networks for Outcome Prediction in Tuberculosis	This paper presents an apparently novel but intuitive solution to an important problem in machine learning analysis of multi-modal data. The data used for testing is appropriate, and the results are promising.	"Interesting and novel approach for multimodal fusion via multiplexed-GNN. Demonstration on a ""truly multimodal"" dataset with 5 modalities (internally even 6, considering categorical and numeric clinical features as separate modalities). Convincing results, including an interesting ablation study and comparison to several baselines."	The problem is clinically relevant and it proposes to use a large variety (drug regimen, chest x-ray, demographic, clinical, genomic)   of types of data for outcome prediction. The experiments are adequate and clearly described. Statistical significance is shown to prove improvements over a large number of baselines including a monoplex graph based representation
