id	title	review1	review2	review3
093	Class Impression for Data-free Incremental Learning	The author presents a data synthesis strategy using learned neural network parameters for data-free incremental learning. Multiple loss functions are introduced to mitigate the catastrophic forgetting problem. The proposed scheme is applied in echocardiogram view classification and demonstrates its efficacy.	The authors propose a data-free class Incremental learning method, and they show that the proposed framework which combines the pseudo images generation and three novel losses can provide the accuracy improvement for sequences of medical images classification tasks.	The authors propose Class Impression, a novel data-free class incremental learning framework. In Class Impression, instead of saving data from classes in the earlier tasks that are not available for training in the new task, they synthesize class-specific images from the frozen model trained in the last task.
094	Classification-aided High-quality PET Image Synthesis via Bidirectional Contrastive GAN with Shared Information Maximization	The paper proposed a framework for low-dose PET reconstruction. The method consists of three components: a domain alignment module to regularize the consistency of the shared information between low-dose and standard-dose PET, a contrastive learning strategy to enhance domain-independent information, and a classifier to ensure the accurate diagnosis-related features.	In this paper, the authors hypothesized that the abundant shared content and structure information between LPET and SPET can help improve image synthesis performance. Based on this, the authors proposed a BiC-GAN framework that contains a master network and an auxiliary network to extract shared information from LPET and SPET. Both networks implement intra-domain reconstruction and inter-domain synthesis tasks, aiming to extract shared information from LPET and SPET domains, respectively. Additional contrastive learning and classification tasks were also used to boost the performance. The proposed method achieved results comparable to the state-of-the-art methods.	The paper studies how to generate high-quality standard-dose PET synthesis from low-dose PET images. The authors propose a bi-directional contrastive generative adversarial network (BiC-GAN), including a master network and an auxiliary network, for intra-domain reconstruction and inter-domain synthesis tasks. Moreover, a domain alignment module is designed to maximize the mutual information from two domains. Also, the mild cognitive impairment (MCI) classification task is incorporated into PET image synthesis. The authors demonstrate the robustness of the method compared with the state-of-the-art qualitatively and quantitatively.
095	Clinical-realistic Annotation for Histopathology Images with Probabilistic Semi-supervision: A Worst-case Study	This paper proposes a new semi-supervised segmentation method for histopathological slides. The originality consists in annotating only a single polygon on the major tumor site and give a rough estimation of the tumor/tissue area ratio.	"This paper proposed a annotation strategy for histopathology images. A semi-supervised learning method with probabilistic week supervision is designed to verify its effectiveness on Camelyon 16 dataset under ""worst-case"" setting. The idea seems interesting and refreshing."	This paper studies an interesting topic in clinical-realistic annotation for histopathology images. It poses several key components that are neglected but could be critical in histopathology image annotation, including localization and boundary delineation. To address them, this paper proposes different annotation strategies for slides with different annotation burdens. Especially, this paper proposes a probabilistic weak-supervision training pipeline, which is novel to me. The overall results are promising. In particular, different baseline methods, e.g., MixMatch or SimCLR can be improved by the probabilistic ratio supervision with a considerable margin.
096	CLTS-GAN: Color-Lighting-Texture-Specular Reflection Augmentation for Colonoscopy	The paper presents a method for creating synthetic colonoscopy images using CT imaging and that the authors term a CLTS-GAN.  the CLTS-GAN is trained using an unsupervised approach, it allows texture and lighting to be disentangled.  The authors also demonstrate the utilty in using the CLTS-GAN to improve segmentation in colonoscopy images	This paper proposes a one-to-many image-to-image data augmentation model for colonoscopy whereby image attributes such as colour, lighting, texture and specular reflexion are controlled by means of 1D vectors and 2D matrices.	The authors propose a method for the augmentation of colonoscopy images by changing color, lightning, texture and specular reflections of the original images which is realized by controlling noise parameters for color/lightning and texture/specular, respectively. The framework maps optical colonoscopy images (OC) to virtual ones (VC), extracting color/lighting and texture/specular feature representations (G). A second generator (F) generates OC from VC using color/lighting and texture/specular noise. The framework is trained end-to-end using a combination of GAN loss, cycle consistency loss, and additional regularization losses. The authors evaluate their method in the context of data augmentation for three datasets.
097	Collaborative Quantization Embeddings for Intra-Subject Prostate MR Image Registration	This paper proposed a HiCo-Net for prostate MRI registration. The proposed HiCo-Net introduced a hierarchical quantizer with a collaborative dictionary to regularize the global and local feature maps of the CNN to generate a better deformation field. Experimental results showed that the proposed method can outperform other state-of-the-art methods in multiple evaluation metrics.	This paper describes an approach for (prostate) image registration. Conjecturing that deep networks for this task are overparameterized and that the feature space can be clustered into few groups, the authors devise a vector quantization approach improving performance.	This paper proposes a hierarchical collaborative quantization embedding for the image registration network to address the potential overparameterization problem. The authors also validate their proposed method on a private dataset.
098	Combining mixed-format labels for AI-based pathology detection pipeline in a large-scale knee MRI study	This paper proposes a method for training neural nets from positional-class pair labels. The authors develop and validate their idea on knee MRI datasets.	The paper presents a two-stage method for classification of 4 abnormalities from knee MRI. The first stage performs rough detect localization, the second - binary classification. The authors put focus on the data-centric aspects - heterogeneity of the available MR images and the corresponding annotations across institutions - and study the relative importance of positional (point location) and categorical (defect grade) labels in detection of knee abnormalities. The results are three-fold: (I) combining positional and categorical labels was shown to be beneficial for the overall performance, with the proposed automatic method reaching the level of inter-reader agreement, (II) data augmentation done also between the stages lead to further performance increase, (III) training with diverse multi-institutional data (25 locations) yielded high performance also on the unseen public dataset obtained with a different MR protocol, which support the importance of combining the datasets.	Interesting study exploring use of both text level global labels and pixel level annotations for anomaly detection on multiple tasks. The study is conducted on a large dataset making ablation results comprehensive. The validation of model with public dataset is notable.
099	Combining multiple atlases to estimate data-driven mappings between functional connectomes using optimal transport	This paper proposed a all-way optimal transport algorithm that combines information from multiple source atlases to estimate a connectome close to the target one. As an application, predicted connectome was used to predict IQs and yielded a equivalent performance as the target one.	"This paper addresses a problem when you have a large rsfMRI dataset processed to form a connectome using one atlas, and you want to compare with a connectome generated with another atlas. Normally, you would have to reprocess your dataset with the second atlas in order to make a comparison. This problem exists because there are several widely used atlases used in connectomics research. Previously it was proposed to use optimal transport algorithm to transform connectome based on a single atlas into a connectome based on a second atlas, using just a subset of ""training"" subjects processed with both atlases. Here, the authors show that a connectome can be predicted better if the training dataset is processed with multiple existing atlases."	The authors explore the optimal transport method to estimate the mapping of brain connectomics form multiple source atlases, unlike widely used single source atlas, to a target atlas improving better estimation. For this a paired time-series is taken from 'k' different source atlases with a linear combination of ns regions and compared to the target atlas distribution (as distance minimisation of two pdfs). An iterative Sinkhorn algorithm is used to solve the equation using existing Optimal Transport toolbox [11].
100	Computer-aided Tuberculosis Diagnosis with Attribute Reasoning Assistance	This paper introduces new large-scale TB dataset for attribute-assisted X-ray diagnosis and help models conduct weakly-supervised TB detection. This paper also proposes an multi-scale attention-based feature interaction module to enhance TB detection.	It proposes a new large scale tuberculosis (TB) chest X-ray dataset, namely tuberculosis chest Xray attribute dataset (TBX-Att), and establishes a attribute-assisted weakly supervised framework to classify and localize TB by leveraging the attribute information to overcome the insufficiency of supervision in WSL scenarios.	The paper describes a new chest X-ray (CXR) tuberculosis dataset that contains disease attributes in addition to TB labels. A novel multi-scale feature interaction model for TB attribute detection and classification is also described. Majority of existing TB CXR datasets contain only disease identifying labels (TB, healthy, sick/no TB). However, there are many other clinical features that may be of interest to clinicians during diagnosis. To address this, the paper presents a TB CXR dataset with attributes (e.g., fibrotic streaks, pulmonary cavitation etc.) to facilitate computational analysis and reasoning about different TB properties.
101	Conditional Generative Data Augmentation for Clinical Audio Datasets	The paper presents a GAN based method for augmentation of clinical audio data by synthesizing log-mel spectrograms. Furthermore, the paper demonstrates that the augmented data can help to improve the classification of various clinical actions flow by using a resnet-18 classification model.	The paper introduces a new clinical audio dataset, which records the sounds of different surgical phases during the Total Hip Arthroplasty (THA) procedures in the real-world operating room. A GAN-based model equipped with Wasserstein loss and Gradient Penalty is proposed to enlarge the dataset. Based on the augmented dataset, the method shows the improvement on the phase classification task, compared with other data augmentation strategies.	The authors present a Wasserstein GAN based method for augmentation of audio based classification tasks for medical applications.  The authors show an improvement in classification performance of a classifier trained with the data augmented with the GAN.
102	Conditional VAEs for confound removal and normative modelling of neurodegenerative diseases	"The authors aim to detect outliers (neurodegenerative diseases) from learning a distribution of atrophy patterns from healthy MRI.
Healthy Brain MRI from Biobank were processed using Freesurfer, resulting in gray matter volume of 16 subcortical nuclei and 66 neocortical areas (so presumably 82 features per scan). A variational autoencoder was used with a latent space of dimension 10. Additional variables are added as condition (input to encoder and concatenation of latent space).
The proposed criteria for detecting outliers is a z score over the latent space."	The paper proposes a normative modeling framework with confounder removal for Alzheimer's disease datasets.	"The authors proposed a latent deviation metric and use it to quantify deviations in individual subjects with neurological disorders. They claim model is able to identify these disease cohorts as deviations from the normal brain in such a way that
reflect disease severity."
103	Consistency-based Semi-supervised Evidential Active Learning for Diagnostic Radiograph Classification	A Consistency-based Semi-supervised Evidential Active Learning framework (CSEAL) is presented in this submission to mitigate the data annotation problem in supervised learning for radiological image classification, where consistency-based semi-supervised learning is combined with uncertainty-based active learning. The proposed CSEAL is applied to enhance four types of consistency-based semi-supervised learning methods. Evaluation on NIH-14 Chest X-Ray dataset is performed to demonstrate the effectiveness of the proposed method.	The paper proposes a method to leverage both semi-supervised and active learning for the task of X-ray classification. The proposed method, called CSEAL, can be applied to any consistency based semi-supervised learning method - the paper applies it to Pseudo-labelling, Virtual Adversarial Training, Mean Teacher and NoTeacher. Experiments on chest X-ray classification show that combining with active learning does improve performance compared to other semi-supervised + active learning methods.	The authors proposed a new method (CDSEAL) to enhance existing consistency-based semi-supervised learning methods. They compare it with existing semi-supervised active learning algorithm and show that their method improve over the baseline. On top of the semi-supervised learning, authors introduced an uncertainty estimation for active learning. The results show that it improved over random sampling.
104	Consistency-preserving Visual Question Answering in Medical Imaging	"*	The paper proposes a VQA model with focus on consistency across model replies, to ensure that the model doesn't contradict itself when answering multiple questions over same image."	This paper proposes a method that enforces VQA consistency specifically by regularizing the answers to perception questions and to reasoning questions. The authors demonstrate improvements on model consistency as well as model accuracy in diabetic macular edema staging.	"This paper proposes a novel loss function and corresponding training procedure that allows the inclusion of relations between questions into the training process. The proposed method is evaluated on  Diabetic Macular Edema
(DME) staging from fundus imaging and showed that proposed method outperforms state-of-the-art baselines, not only by improving model consistency, but also in terms of overall model accuracy."
105	Context-Aware Transformers For Spinal Cancer Detection and Radiological Grading	This paper presents spinal context transformer, a deep learning architecture considering context from multiple sequences and neighboring vertebrae, for spinal cancer detection and radiological grading. In this study, the training labels of the spinal cancer detection task was obtained from free-text radiological reports, avoiding the necessity of annotating the images.	The paper describes a method for vertebrae analysis using an algorithm relying on transformers. The authors focus in particular on vertebrae classification using multiple MRI sequences. Particular attention is drawn to weak supervision, as the labels are extracted from clinical reports. The authors perform the evaluation on the Genodisc dataset and compare the method to some state-of-the-art works. Moreover, some ablation is performed regarding the contribution of the sequences being used.	The paper proposes a Spinal Context Transformer (SCT) for a variety of spine-related tasks in multi-series spinal MR scans. It also proposes strategies to use annotations derived from reports. Experiments on two datasets show improved accuracy.
106	Context-aware Voxel-wise Contrastive Learning for Label Efficient Multi-organ Segmentation	This paper develops a voxel-wise contrastive learning (CL) method to utilize both labeled and unlabeled data in partially labeled dataset to improve the multi-organ segmentation.	"1) A novel loss function that can be used to train a multi-organ segmentation network based on both labeled and unlabeled information in partially labeled datasets.
2) A contrastive learning method is proposed to learn better feature representation.
3) Comprehensive study for the proposed method."	The authors proposed a context-aware voxel-wise contrastive learning method to train a network on partially labeled dataset.
107	ConTrans: Improving Transformer with Convolutional Attention for Medical Image Segmentation	The paper introduces the Swin Transformer to medical image segmentation and develops a hybrid network leveraging CNN's local information extraction ability and Transformer's long-range dependencies. This model outperforms both CNN and Transformer's previous SOTA methods.	This manuscript proposes a hybrid architecture termed ConTrans for medical segmentation. It not only exploits CNN's capacity in capturing detailed local information, but also leverages Transformer to build long-range dependencies and global contexts. Extensive experiments on four typical medical segmentation tasks across ten public datasets demonstrate its effectiveness.	The authors propose a model that combines features from Swin Transformer and a well-designed CNN to perform medical image segmentation. A feature integration module named spatial-reduction-cross-attention (SRCA) module are also proposed for effectively fusing the two-style features. Extensive experiments are performed on various datasets to show the effectiveness of the proposed methods.
108	ContraReg: Contrastive Learning of Multi-modality Unsupervised Deformable Image Registration	The authors propose a new approach for multi-modal image registration that uses patch-wise features to learn a multi-scale multi-modality embedding space for the loss function.	"In this work, the author introduces a new contrastive loss for deep learning multimodality registration. Three networks are used : a registration network, a T1 auto-encoder and a T2 autoencoder. The deformed image and the reference image pass through the two auto-encoder and the loss is calculated between their projection.
The author also used a hypernetwork to choose the regularisation parameter lambda."	The authors present a new approach for unsupervised Deep Learning-based multimodal image registration. Their approach builds on contrastive learning techniques and is validated on the registration of brain image data from the Human Connectom Project and compared to other current approaches and variants of the proposed method.
109	Contrast-free Liver Tumor Detection using Ternary Knowledge Transferred Teacher-student Deep Reinforcement Learning	A ternary knowledge transferred teacher-student DRL (Ts-DRL) for liver tumor detection that is contrast-free (without the use of chemical injection) which is safe, speedy, and inexpensive technology.	This paper presents contrast-free liver tumor detection using ternary knowledge transferred teacher-student deep reinforcement learning. The test results are also provided.	This paper enhance the previous work WSTS by integrating additive teacher model features into the teacher-student based DRL framework with a novel P-strategy. Experiments show that the proposed method outperforms previous baseline methods.
110	Contrastive Functional Connectivity Graph Learning for Population-based fMRI Classification	The paper proposes a method to encode functional connectome features by using contrastive learning to obtain embeddings that are then used as inputs to graph convolutional networks for disease classification	The authors proposed a contrastive learning framework for population-based fMRI classification. Th proposed framework contains two parts: 1) constrastive graph learning and 2) dynamic graph classification. By employing both of the two parts, the proposed framework is able to outperform all the other benchmarks.	"In this paper, the authors propose contrastive learning of functional connectivity graph for population-based fMRI classification. In addition, a population graph is constructed for dynamic graph classification.
They perform experiments on ADHD datasets. The results show that the proposed method outperforms baseline methods."
111	Contrastive learning for echocardiographic view integration	In this work they fuse two Echo views (A2C and A4C) to estimate the LV volume. The main contributions are the intra-subject contrastive loss and inter-subject contrastive loss which are proven to improve the performance of the model.	This paper proposed a contrastive learning method for view fusion to estimate LV volume in echocardiographic examination. Results on CAMUS dataset illustrate the effectiveness of the proposed approach.	"This work presents a volume contrastive network used to derive the left ventricle volume (a 3D measurement) from Apical-2-Chamber and Apical-4-Chamber 2D echocardiographic views.
The main contributions are tackling the 2D fusion information to generate 3D measuements and introducing intra and inter volume contrastive losses to improve this fusion"
112	Contrastive Masked Transformers for Forecasting Renal Transplant Function	"They propose the use of contrastive schemes, generating informative manifolds of DCE MRI exams of patients undergoing renal transplantation. Different self-supervised and weakly-supervised clinical pertinent tasks are explored to generate relevant features using the cosine similarity.
They introduce a transformer-based architecture for forecasting of serum creatinine score, while proposing a tailored method to deal with missing data. In particular, Their method is using a key mask tensor that highlights the missing data and does not take them into account for the training of the sequential architecture. Such a design is very robust with respect to the position and number of missing data, while it provides better performance than other popular data imputation strategies."	"They have twofolds in thier contributions:-

They propose the use of contrastive schemes, generating informative manifolds of DCE MRI exams of patients undergoing renal transplantation. Different self-supervised and weakly-supervised clinical pertinent tasks are explored to generate relevant features using the cosine similarity.

They present a transformer-based architecture for forecasting of serum creatinine score, while proposing a tailored method to deal with missing
data."	"Contrastive Masked Transformers for Forecasting Renal Transplant Function
This paper presents a methodology for forecasting renal transplant function based on contrastive masked transfoms. Overall, the problem is interesting. However, the paper needs more work to be presented in the prestigious conference."
113	Contrastive Re-localization and History Distillation in Federated CMR Segmentation	The manuscript proposes an approach for the cross-center and cross-sequence cardiac segmentation problem following a federated learning framework. To deal with the distribution shift problem between clients and the server, a contrastive re-localization (CRL) module is applied which is facilitated by a cross-attention transformer. The optimization of the local client models are assisted by a momentum distillation module which stores the its own training history. An ablation study and a comparison with other federated learning approaches are conducted using Dice similarity index as the metric for accuracy.	Authors have proposed a federated learning framework, specifically suited for datasets with imbalanced distributions, where some datasets are more heterogeneous than the rest of the clients. Their method reduces representation bias in the model fusion and overcomes optimization stop in the model replacing. Their method FedCRLD uses a contrastive difference metric for the former purpose and uses a momentum distillation strategy for the latter.	A CRL module that corrects the server bias in federated learning is proposed and supposedly validated.
114	Contrastive Transformer-based Multiple Instance Learning for Weakly Supervised Polyp Frame Detection	The paper introduce a novel robust anomaly video classification method to detect polyp frames in colonoscopy videos.	This paper proposes a weakly-supervised framework based on transformers and a contrastive snippet mining approach to identify frames with abnormality (eg. Polyps) from colonoscopy video frames. An imbalanced dataset is collected from publicly available colonoscopy data and used in this work. The method is compared against some SOTA work and the results indicate better performance in abnormality detection.	The authors propose to use I3D to extract features from colonoscopy videos for the convolutional transformer to achieve Polyp Frame Detection. The authors utilize multiple instance learning (MIL) and contrastive snippet mining (CSM) to further improve the performance of the model. Experiment results show that their proposed method can outperform some SOTA methods for Polyp Frame Detection on a new dataset.
115	Coronary R-CNN: Vessel-wise Method for Coronary Artery Lesion Detection and Analysis in Coronary CT Angiography	The paper discuss a two stage cascade neural network to detect and classify abnormal regions in a coronary artery. The first neural network is used for detection and the second neural network is used for classification of the abnormal regions into plaque type and degree of stenosis. The authors discuss their results and compare them with other existing methods.	This paper presents a deep learning based method for coronary artery lesion detection and analysis. It incorporates Faster R-CNN and a multi-task network for lesion detection, plaque classification and stenosis degree regression.	"(1) This paper proposed a novel vessel-wise detection architecture inspired by Faster R-CNN To the best of our knowledge, it is the first application of this type of method on coronary artery lesion detection.
(2) This paper proposed a multi-head analysis module that can predict not only plaque types but also the exact stenosis degree, rather than just significant stenosis classification.
(3) This paper achieved an outstanding performance on a dataset consisting of 1031 CCTA images with 7961 vessels."
116	CorticalFlow++: Boosting Cortical Surface Reconstruction Accuracy, Regularity, and Interoperability	In this paper, the authors propose an upgraded cortical surface reconstruction pipeline upon CorticalFlow. The efforts exist in three perspectives: a more accurate ODE solver, a sommther template generation routine, and a deformation process from white surface to pial surface.	"This paper improves the cortical flow method in the following 3 aspects:

Using the Runge-Kutta method to replace the forward Euler method to improve computation efficiency and the approximation accuracy.
Using a genus zero smooth mesh templates to replace the convex-hull template in the cortical flow method.
Using the predicted white surface to further predict the pial surface, which can build the vertex-wise correspondence between white and pial surface."	The paper presents cortical surface reconstruction using neural nets. The underlying architecture follows what was originally proposed in CorticalFlow. The authors propose the RK4 ODE solver, cortical shape-like template, and pial reconstruction from the WM surfaces. The experimental results show improved performance over the original CorticalFlow and also compare with a single baseline method (PialNN).
117	CRISP - Reliable Uncertainty Estimation for Medical Image Segmentation	The paper aims to integrate anatomical prior knowledge into uncertainty estimation via a novel method called CRISP via contrastive learning where the valid segmentations to the corresponding images are defined as positive samples.	The authors introduced the nearest neighborhood ensemble in the latent space as an uncertainty estimation. For that, the authors leveraged contrastive training between image and segmentation. The final uncertainty map is obtained from a weighted sum of error between the predicted mask and the k-nearest ground truth masks from the training data.	"The paper proposes a method for uncertainty estimation for image segmentation.
The proposed architecture consists of a segmentation (shape) encoder, segmentation decoder, and image encoder.
The architecture is trained such that image and corresponding shape representations are mapped to a similar location in the latent space while at the same time segmentation autoencoder is trained to reconstruct shapes.
In test time, an image is encoded and M shape representations from the training set closest to the encoded image representation are found. Also, the most similar M images are reconstructed in the shape decoder.
Uncertainty map is obtained as the weighted sum of the differences between the predicted segmentation and the reconstructed M shapes.
Experiments are performed on 4 different datasets and the results are compared LCE, ConfidNet and MC_Dropout which shows improvement in many cases."
118	CS2: A Controllable and Simultaneous Synthesizer of Images and Annotations with Minimal Human Intervention	This paper presents a method to synthesize images and labels for medical image segmentation. The method is technically sound. It is compared with three strong baseline methods on both in-house and public datasets and delivers promising results.	The paper describes a novel approach for synthetic CT generation. There are two key ideas. First, it is important to combine both masks and noise vectors into the generation process, that on one hand, allows controllable synthesis, and on the other, can learn a large variability of images. Second, by using modified Hounsfield unit (HU) maps as a replacement for traditional binary/class maps, more structural information is encoded into the model. Experiments demonstrate that the proposed method creates more anatomically correct CTs and demonstrates competitive results with respect to semantic segmentation.	"The authors propose a new medical image synthesis method based on AdaIn GAN and average HU value assignment.
With their contribution, the authors claim that less number of annotated images are required to produce more realistic synthetic images that can aid final segmentation output."
119	Curvature-enhanced Implicit Function Network for High-quality Tooth Model Generation from CBCT Images	The paper presents a method for generating high quality tooth reconstructions from CBCT scans using superresolution ideas based on implicit function networks and a curvature enhancement for the tooth crown surface based on k-NN based features and a CNN regression.	"The paper presents a method for 3D tooth model construction from CBCT and intra-oral images with implicit function networks (ICT). The motivation of the paper is to combine the intra-oral scans and CBCT images for better root and crowns due to limited resolution of CBCT images.
The method is validated on a dataset of 50 subjects where 20 of them are test data. The method outperforms the compared methods."	"key idea is to combine the commonly used CNN-based segmentation
network with an implicit function network to generate 3D tooth models
with fine-grained geometric details"
120	DA-Net: Dual Branch Transformer and Adaptive Strip Upsampling for Retinal Vessels Segmentation	The authors of this paper propose a novel architecture for retinal vessel segmentation by combining image and patch level information in a joint encoder-decoder model. Their approach combines regional and global features from the encoder and introduce them to a transformer module. The transformer output is then decoded with an adaptive, line like, stip upsampling block. Compared to the existing work, they introduce the transformer module to fuse features from two different scales and they modify the standard decoding part of the existing architectures to take into account more context from the regions along the length of the vessels. The authors validate their approach on 2 widely used public databases. Compared to existing methods, the method outperforms existing work in the literature.	The paper proposes DA-Net for retinal vessel segmentation. The design of the network addresses limitations of image-wise and patch-wise approaches by combining them in a single network with a dual branch transformer. Also, the paper presents an adaptive strip upsampling method to better mimic tubularity of vessels. The proposed method is validated on two fundus images datasets; Drive and CASE-DB1 and shown to outperform previous methods	The paper proposes a patch and non-patch combination retinal vessel segmentation network, including a shared-weights U-net like encoder and decoder for patch and non-patch training and a transformer module for combining them in the latent space.
121	D'ARTAGNAN: Counterfactual Video Generation	The paper introduced an approach to generate counterfactual images. The approach built upon Deep Twin networks and proposed a new architecture. The model has been assed on two datasets.	D'ARTAGNAN (Deep ARtificial Twin-Architecture GeNerAtive Networks) answers the question what would this echocardiogram look like if the patient had a different ejection fraction?	This paper focuses on computing counterfactual queries for echocardiograms. The authors proposed a method called D'ARTGNAN that combines deep neural networks, twin causal networks, and generative adversarial learning. The model is tested on a synthetic dataset and a real-world echocardiogram dataset.
122	Data-Driven Deep Supervision for Skin Lesion Classification	Authors present a Class Activation map based deep supervision method for training skin image classification model. They highlight that due to absence of object-level labels, the models are deemed to the restricted to image level information and feedback for most classification problems. They propose the use of effective receptive fields as a deep supervision mechanism to solve this problem to some extend and boost the classifier performance. The also present a layerwise effective receptive field determination strategy to make the mode in variant to the size of the object within the field of view.  The resulting  model is tested on several skin image datasets	The paper shows that adding deep supervision to the layer whose effective receptive field size approximately matches the average object size, improves the performance of a skin lesion classification model.	This paper proposed a supervision generation method for skin lesion classification, where the total framework composes a LERF module, morphological object size approximation, and deep supervision. The experimental results on several skin lesion datasets have shown the better performances.
123	Data-driven Multi-Modal Partial Medical Image Preregistration by Template Space Patch Mapping	Presents a method for partial image registration of 3D rotational angiography (3DA) and CT angiography of the head. Their model combines several blocks to predict the location of patches in the template space and a transformation. They demonstrate improvement over 4 baseline method in measuring distance from ground truth anchor points.	The authors propose a deep learning-based method to perform the initial rigid registration of two images (especially when one image has a much smaller field of view) in order to provide an accurate starting point (based on translation only) for a second registration refinement. This effectively gets the second refinement registration out of many local minima. The proposed method utilizes a common template space with multiple sub-patches from the moving image to infer the initial transformation and then utilizes a standard registration approach for refinement. Experiments rigidly registering multi-modal 3D rotational angiography and CT angiography demonstrate the approach.	The paper introduces a method that aims to improve the initialization for other local-search registration in rigid multi-modal partial image registration. Instead of doing a direct matching, the 2 images are matched to a common template space. The method works for images of diverse sizes, and for partial volumes
124	DDPNet: A novel dual-domain parallel network for low-dose CT reconstruction	The paper provides a novel dual-domain parallel network for low-dose CT reconstruction. The network is composed of a dual-domain parallel architecture, a unified fusion block and a pair of coupled patch-discriminators. The proposed method achieved good noise reduction and structure maintenance.	The authors proposed a Dual-domain parallel network (DDPNet) for low-dose CT (LDCT) reconstruction. A parallel structure is proposed to make parallel optimization between sinogram and image domains streams to reduce the cumulative error caused by the process of the sinogram domain denoising. The dual-domain information is used complementarily by Interactive Information Flow (IIF) mechanism. Then the authors design a triple-cross attention block to fuse features from two domains.	The authors propose a novel DDPNet for low-dose CT denoising. They design special modules for DDPNet, including dual-domain parallel architecture, a unified fusion block using multi-head attention and coupled patch-discriminators. Extensive experiments prove the effectiveness of each module and the best performance of DDPNet.
125	Decoding Task Sub-type States with Group Deep Bidirectional Recurrent Neural Network	This paper uses a single classification model to simultaneously complete multiple brain function network decoding tasks under different external stimuli. The authors proposed a multi-scale random segment preprocessing and multi-task interaction layer to realize a single model's perception of varying brain functional states.	"1.The authors proposed a group-wise brain function state classification network by capturing the temporal-spatial-wise context information. 
2.The proposed multi-task interaction layer can help the classification network to learn the temporal-task-wise context information between multiple brain activation states. 
3.The proposed method improves the performance of classifying the brain activation states of multiple subtasks."	"This manuscript proposed a two layers-bidirectional GRU network to extract time-series features and the inter-class association features.
The proposed method improves the classification performance of deep neural networks for functional brain activation states decoding."
126	Decoupling Predictions in Distributed Learning for Multi-Center Left Atrial MRI Segmentation	"In this paper, the authors present a technique for performing image segmentation with federated learning while combining the two diverging tasks of global and local optimisation. Their approach draws inspiration from the probabilistic U-net, and consists of a VAE architecture and a ""DA net"", which in combination allow to tune the network's prediction to the specific local distributions. The approach is evaluated for atrial image segmentation from MRI and seems to reliably outperform the implemented baselines."	"The manuscript proposes a method extended the ideas from [1] for distributed Learning for Multi-Center Left Atrial MRI segmentation. 
The authors used the ""conditional VAE [18]"" to model the latent representation of the joint data distribution, and proposed a ""distribution adaptation network"" to generate an adaptation matrices conditioned on the joint data distribution. This is used to decouple the global and local predictions and adapts the prediction to be consistent with local distribution during testing. 
The proposed method evaluated on the constructed dataset, collected from three centers, and the results shows substantial performance improvement for global and local tasks over its competitors."	
127	Deep filter bank regression for super-resolution of anisotropic MR brain images	This paper perfect reconstruction filter banks to perform MR super resolution in the out-of-plane axis. The pipeline is split into 2 stages; stage1 randomly samples 1D row/columns from in-plane slices to train analysis and synthesis filter banks (apart from H_0 that's fixed to the PSF), and stage2 where 2D training pairs of y (output of H_0) and { d_1 to d_(M-1) } are trained with pix2pix.	"The paper does super-resolution (SR) of thick-sliced MR single-modality images by a training-free method (""self-super-resolution""), which casts recovering the unknown high-resolution (HR) image in the context of perfect reconstruction filter banks. They fit the parameters of the filter bank from 1D rows and columns from in-plane slices using gradient descent, and the detail coefficients using a regression CNN on 2D patches extracted from in-plane slices. Finally, the HR image is recovered by encoding the input image with the first set of filters, regressing the detail coefficients from the encoded image, and then decoding the coefficients with the last set of filters. The method is compared to simple resampling, which it outperforms, as well as another self-super-resolution technique where it performs favorably for larger slice thicknesses."	"(1)	This paper proposed a novel filter bank formwork for super-resolution of anisotropic MR brain images based on filter bank theory. 
(2)	The structure of the network is interpretable.
(3)	Network training does not require extra training data."
128	Deep Geometric Supervision Improves Spatial Generalization in Orthopedic Surgery Planning	"The authurs proposed an automatic landmark detection framework to identify an anatomic landmark point inside the distal femoral head called ""the Schoettle Point"". The accurate calculation of this point is of great importance for patellofemoral ligament (MPFL) reconstruction surgery. In the common practice, first relevant anatomical structures, for example, the tangent line to the posterior femur shaft cortex, are detected by optimimising a proxy objective function. Next, the Schoettle Point is calculated based on geometrical properties of the detected structures. This paper proposed a framework called 'Deep Geometric Supervision' to merge these two separate steps into one."	The authors develop a novel method to accurately identify the graft fixation site for MPFL surgery, from both diagnostic and intraop X-rays. Their method combines anatomical landmark extraction together with a model that learns the geometric relationship between landmarks to infer the fixation site.	This study jointly optimized anatomical feature extractor and the planning target in an effort to automate the surgical planning for reconstructive orthopedics.
129	Deep is a Luxury We Don't Have	This paper proposes a high resolution transformer based model HCT, in particular the attention convolution (AC) block.	Transformer has limited application in analyzing large-size medical images due to its huge computation requirements of the self-attention block. This work adopts the recent proposed Performer with reduced computing consumption to power the shallow layer of the neural network, providing a possible way to explore efficient learning for other research.	In this paper, the authors address this complexity of high-pixel medical image recognition by exploiting a linear self-attention approximation. With this approximation, the authors propose an efficient vision model called HCT, which stands for High Resolution Convolutional Transformer. Extensive case studies validate the effectiveness of the proposed HCT.
